МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
ИЗВЕШТАЈ ЗА ТРГУВАЊЕ ОД 01.03.2012 ДО 30.03.2012 ГОДИНА,,,,,,,,,
Опис на ХВ,Номинална вредност,Мак.,Мин.,Почетна цена,Последна цена,Број на трансакции,Вредност,Количина,Број на ден. на тргување
Официјален пазар,,,,,,,,,
Супер котација - обични акции,,,,,,,,,
Комерцијална банка Скопје,1000.00 MKD,3200,2900,3200,2980,236,37001429,11857,21
Топлификација Скопје,51.13 EUR,2390,1800,2390,1800,50,1790851,903,15
Берзанска котација - обични акции,,,,,,,,,
Алкалоид Скопје,25.56 EUR,4340,4100,4274,4160,180,16417430,3898,21
Бетон Скопје,255.65 EUR,6000,5990,5990,6000,4,233850,39,1
ЕМО Охрид,30.68 EUR,44,41,41,44,2,8225,196,2
Фершпед Скопје,37400.00 MKD,44500,43000,44000,44000,15,1625100,37,8
Гранит Скопје,5.00 EUR,530,500,515,515,110,11601130,22868,18
Комуна Скопје,25.56 EUR,450,450,450,450,4,82800,184,4
Макошпед Скопје,1000.00 MKD,170,150,170,150,5,67660,418,4
Макпетрол Скопје,511.29 EUR,20500,18200,20000,18950,80,8515602,425,17
Македонијатурист Скопје,25.56 EUR,2900,2800,2800,2800,21,11108769,3963,9
Охридска банка Охрид,2650.00 MKD,1110,1100,1100,1110,3,68400,62,3
РЖ Институт Скопје,5.11 EUR,410,410,410,410,2,100860,246,1
РЖ Интер-Трансшпед Скопје,5.11 EUR,30,30,30,30,1,6000,200,1
РЖ Услуги Скопје,5.11 EUR,160,135,160,135,14,306500,2050,9
Стопанска банка Битола,3000.00 MKD,2100,2000,2100,2000,45,2720516,1323,13
Скопски Пазар Скопје,51.13 EUR,4530,4399,4400,4399,22,3411590,774,6
Макстил Скопје,5.11 EUR,133,108,131,110,56,1466422,12486,17
Тетекс Тетово,50.40 EUR,370,360,360,370,8,456930,1266,7
Тутунски комбинат Прилеп,51.13 EUR,90,90,90,90,1,4500,50,1
Винарска визба Тиквеш Скопје,51.13 EUR,1400,1400,1400,1400,2,28000,20,1
ТТК Банка АД Скопје,1000.00 MKD,930,900,910,910,18,1617580,1778,11
ЗК Пелагонија Битола,52.45 EUR,2520,2201,2520,2267,9,527389,224,4
Берзанска котација - обврзници,,,,,,,,,
Р.Македонија - денационализација 03,1.00 EUR,97.3,97.3,97.3,97.3,11,64974552.15,1085812,6
Р.Македонија - денационализација 04,1.00 EUR,96.2,94,96,95,20,12942626.22,218877,3
Р.Македонија - денационализација 05,1.00 EUR,95.2,95.2,95.2,95.2,34,29272905.33,500000,1
Р. Македонија - денационализација 06,1.00 EUR,93,93,93,93,2,190853.82,3337,1
Р.Македонија - денационализација 07,1.00 EUR,92,92,92,92,2,55226.42,976,2
Р. Македонија - денационализација 08,1.00 EUR,92,92,92,92,1,7185.46,127,1
Р. Македонија - денационализација 09,1.00 EUR,93.7,90,93.5,90,88,47825057.76,842260,14
Р. Македонија - денационализација 10,1.00 EUR,93.7,90,93.7,90.9,41,14714847.62,260737,15
Вкупно Официјален пазар,,,,,,1087,269150787.78,2977393,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Адинг Скопје,9.98 EUR,301,280,301,280,5,260200,900,3
Агро Куманово Куманово,53.72 EUR,2750,2750,2750,2750,1,2750,1,1
Агросервис Скопје,108.00 DEM,615,615,615,615,1,241695,393,1
Ангропромет-Тиквешанка Кавадарци,50.00 EUR,750,750,750,750,1,187500,250,1
ФЗЦ 11 Октомври Куманово,51.13 EUR,457,400,457,439,11,368559,885,7
Фустеларко Борец Битола,33.24 EUR,400,400,400,400,1,52000,130,1
Интерпромет Тетово,51.13 EUR,620,620,620,620,7,296360,478,1
Доматти Свети Николе,102.26 EUR,340,340,340,340,1,40800,120,1
КЈУБИ Македонија Скопје,51.13 EUR,330,265,271,330,9,214028,714,7
Карпош Скопје,17.04 EUR,200,200,200,200,3,1954800,9774,2
АДУТ Македонија Битола,51.13 EUR,1000,1000,1000,1000,1,24000,24,1
Мермерен комбинат Прилеп,1.00 EUR,550,550,550,550,1,44000,80,1
ОКТА Скопје,51.12 EUR,1450,1400,1440,1400,10,202556,142,7
Трикотажа Пелистер Битола,35.00 EUR,160,160,160,160,4,63040,394,4
Пекабеско Скопје,46.00 EUR,4635,4635,4635,4635,2,46350,10,1
Попова Кула Демир Капија,61.50 MKD,20,18,20,18,4,53200,2860,3
Прилепска Пиварница Прилеп,125.00 EUR,8469,8300,8469,8300,3,368242,44,3
РЖ Економика Скопје,10.00 DEM,40,40,40,40,3,28800,720,2
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,67,62,66,66,15,296631,4501,9
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,74,64,73,68,16,321833,4885,11
РЖ Техничка контрола Скопје,5.11 EUR,361,351,351,361,2,3179,9,2
РЖ Уготур Скопје,5.11 EUR,11,11,11,11,1,11000,1000,1
Силекс Кратово,85.00 DEM,66,66,66,66,2,38280,580,1
Стопанска банка Скопје,201.10 MKD,179,160,179,160,11,390206,2331,4
Македонски Телеком Скопје,100.00 MKD,530,510,521,530,267,58956865,112827,21
Тутунска банка Скопје,1000.00 MKD,2280,1892,2280,1892,29,1734370,854,11
Трготекстил малопродажба Скопје,5.11 EUR,101,101,101,101,2,86052,852,1
Цементарница УСЈЕ Скопје,3100.00 MKD,20000,20000,20000,20000,4,320000,16,3
Триглав осигурување Скопје,50.00 EUR,8730,8730,8730,8730,3,148410,17,1
Челичен лив и гранулат Железник Д. Хисар,51.10 EUR,104,104,104,104,1,6136,59,1
Пазар на акционерски друштва со посебни обврски за известување - приор. акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,333,333,333,333,2,24975,75,2
Слободен пазар - обични акции,,,,,,,,,
Цар САмуил АД Банско Струмица,10.00 EUR,4300,4300,4300,4300,2,18920000,4400,1
Текстил Елма Прилеп,51.00 EUR,615,615,615,615,2,61500,100,1
Караорман Скопје,50.00 EUR,641,641,641,641,2,48075,75,1
Козјак Куманово,25.60 EUR,,,,200,1,0,0,1
Квасара Битола,51.13 EUR,18999,18999,18999,18999,1,94995,5,1
Македонска Берза,607.10 EUR,141135,141135,141135,141135,2,1411350,10,1
Македонија сообраќај Скопје,50.00 EUR,3075,3075,3075,3075,1,123000,40,1
Лирак Тетово,190.00 DEM,3237,3237,3237,3237,1,61503,19,1
Индустријал Струма АД Струмица,51.13 EUR,500,500,500,500,1,262500,525,1
Факул.-земјо. стопанство с. Трубарево,10.00 DEM,100,100,100,100,5,48400,484,1
Вкупно Редовен пазар,,,,,,441,87818140,151583,
Вкупно сите пазари ,,,,,,1528,356968927.78,3128976,
БЛОКОВИ,,,,,,,,,
Официјален пазар,,,,,,,,,
Супер котација - обични акции,,,,,,,,,
Комерцијална банка Скопје,,,,,3220,,9144800,2840,
Берзанска котација - обични акции,,,,,,,,,
Стопанска банка Битола,,,,,2050,,3353800,1636,
Редовен пазар,,,,,,,,,
Слободен пазар - обични акции,,,,,,,,,
Козјак Куманово,,,,,1850,,6310350,3411,
