МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Р. Македонија - денационализација 08,1.00 EUR,89.5,89,89.5,89,5,883080.2,16032,4
Р. Македонија - денационализација 09,1.00 EUR,90,87,89,89.5,20,19674451.22,356975,5
Р. Македонија - денационализација 10,1.00 EUR,88.9,87.5,87.5,88.9,8,355759.18,6600,2
Р. Македонија - денационализација 11,1.00 EUR,89.9,87,88,88.4,141,22845699.65,417137,21
Вкупно Официјален пазар,,,,,,869,112701614.84,870746,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Адинг Скопје,9.98 EUR,221,221,221,221,1,7735,35,1
Ангропромет-Тиквешанка Кавадарци,50.00 EUR,750,750,750,750,1,150000,200,1
Рудници Бањани Скопје,50.00 DEM,600,600,600,600,1,37800,63,1
ФЗЦ 11 Октомври Куманово,51.13 EUR,380,380,380,380,1,33060,87,1
Единство Струмица,70.00 DEM,300,300,300,300,4,71400,238,1
Единство Тетово,5.11 EUR,25,25,25,25,1,1054725,42189,1
Фустеларко Борец Битола,33.24 EUR,300,300,300,300,2,39300,131,2
КЈУБИ Македонија Скопје,51.13 EUR,1200,911,1000,1071,22,1535558,1564,10
Карпош Скопје,17.04 EUR,200,200,200,200,2,66600,333,1
Лотарија на Македонија Скопје,51.03 EUR,390,390,390,390,1,31200,80,1
АДУТ Македонија Битола,51.13 EUR,1000,1000,1000,1000,2,46000,46,1
Вабтек МЗТ Скопје,51.13 EUR,3133,3133,3133,3133,2,40729,13,1
ОКТА Скопје,51.12 EUR,1201,1195,1201,1195,2,23960,20,2
Прилепска Пиварница Прилеп,125.00 EUR,8000,8000,8000,8000,2,880000,110,2
Раде Кончар Скопје,25.00 EUR,1381,1380,1381,1380,3,208410,151,3
РЖ Економика Скопје,10.00 DEM,35,35,35,35,2,493955,14113,1
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,58,51,58,51,6,190354,3500,5
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,61,52,61,52,16,219790,4040,8
Сковин Скопје,310.00 MKD,300,300,300,300,1,2100,7,1
Сигурносно стакло Прилеп,51.20 EUR,350,350,350,350,2,52850,151,1
Стопанска банка Скопје,201.10 MKD,150,131,150,131,7,181360,1280,3
Тајмиште Кичево,100.00 DEM,1550,1550,1550,1550,1,387500,250,1
Македонски Телеком Скопје,100.00 MKD,489,473,475,480,81,10827374,22576,20
Тутунска банка Скопје,1000.00 MKD,2000,1950,1950,2000,5,697129,349,2
Трготекстил малопродажба Скопје,5.11 EUR,105,105,105,105,1,71715,683,1
Универзална Инвестициона Банка Скопје,1000.00 MKD,300,300,300,300,1,22800,76,1
Жито Полог Тетово,51.13 EUR,,,,2000,1,0,0,1
Жито Скопје Скопје,50.00 EUR,310,310,310,310,1,32860,106,1
Пазар на акционерски друштва со посебни обврски за известување - приор. акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,310,309,309,310,3,162286,524,3
Слободен пазар - обични акции,,,,,,,,,
8-ми Ноември Неготино,5.11 EUR,170,170,170,170,2,5427250,31925,1
Агро-Тиквеш Кавадарци,2663.43 MKD,100,100,100,100,2,287900,2879,1
Алкалоид Берово,255.60 EUR,5441,5300,5300,5441,4,3759350,700,2
Централен депозитар за харии од вредност,131.67 EUR,18000,18000,18000,18000,3,72000,4,2
Даскал Камче Кавадарци,100.00 DEM,1200,1000,1000,1200,4,194000,180,3
ЗТД Сточарство Богданци,3100.00 MKD,3100,3100,3100,3100,2,257300,83,1
Стоби Велес,100.00 DEM,600,600,600,600,1,36000,60,1
Унионмак Кавадарци,100.00 DEM,350,350,350,350,2,21000,60,1
Вкупно Редовен пазар,,,,,,195,27623350,128806,
Вкупно сите пазари ,,,,,,1064,140324964.84,999552,
БЛОКОВИ,,,,,,,,,
Официјален пазар,,,,,,,,,
Берзанска котација - обични акции,,,,,,,,,
Винарска визба Тиквеш Скопје,,,,,6273.34,,401180093,63950,
ЗК Пелагонија Битола,,,,,2160,,8685360,4021,
ЗК Пелагонија Битола,,,,,2160,,12212640,5654,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Жито Полог Тетово,,,,,1941,,4316784,2224,
