МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Ангропромет-Тиквешанка Кавадарци,50.00 EUR,750,750,750,750,1,750000,1000,1
Рудници Бањани Скопје,50.00 DEM,600,600,600,600,1,30000,50,1
ФЗЦ 11 Октомври Куманово,51.13 EUR,525,460,525,460,6,190787,395,5
Единство Струмица,70.00 DEM,400,400,400,400,1,44000,110,1
Факом Скопје,51.13 EUR,5667,5667,5667,5667,1,56670,10,1
Фустеларко Борец Битола,33.24 EUR,450,450,450,450,2,28350,63,1
Герас Цунев конфекција Струмица,15.00 EUR,,,,50,2,0,0,1
Герас Цунев трговија Струмица,15.00 EUR,,,,50,2,0,0,1
ИЦН-Фарм АД Скопје,9.13 EUR,60,60,60,60,1,6000,100,1
Доматти Свети Николе,102.26 EUR,,,,350,1,0,0,1
Караорман Скопје,50.00 EUR,660,641,641,660,3,52439,80,2
КЈУБИ Македонија Скопје,51.13 EUR,282,257,282,257,5,57009,212,4
Лотарија на Македонија Скопје,51.03 EUR,401,401,401,401,1,105062,262,1
ОКТА Скопје,51.12 EUR,1440,1310,1350,1440,15,462692,337,9
Трикотажа Пелистер Битола,35.00 EUR,160,160,160,160,2,16960,106,1
Попова Кула Демир Капија,61.50 MKD,20,20,20,20,1,4000,200,1
Прилепска Пиварница Прилеп,125.00 EUR,9021,8730,9021,8730,4,424215,48,3
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,70,63,70,65,10,227004,3560,5
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,75,75,75,75,3,49500,660,1
РЖ Техничка контрола Скопје,5.11 EUR,361,361,361,361,1,2166,6,1
РЖ Уготур Скопје,5.11 EUR,11,11,11,11,1,187,17,1
Силекс Кратово,85.00 DEM,68,68,68,68,1,15640,230,1
Стопанска банка Скопје,201.10 MKD,185,170,170,180,12,516345,2981,5
Тајмиште Кичево,100.00 DEM,1550,1550,1550,1550,2,775000,500,2
Македонски Телеком Скопје,100.00 MKD,525,508,514,525,164,31783711,62178,21
Тутунска банка Скопје,1000.00 MKD,2300,2200,2250,2280,26,1669014,741,13
Трготекстил малопродажба Скопје,5.11 EUR,,,,101,1,0,0,1
Цементарница УСЈЕ Скопје,3100.00 MKD,20101,20000,20101,20000,10,1123515,56,5
Челичен лив и гранулат Железник Д. Хисар,51.10 EUR,104,104,104,104,1,8424,81,1
Пазар на акционерски друштва со посебни обврски за известување - приор. акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,370,320,320,370,7,74290,205,4
Слободен пазар - обични акции,,,,,,,,,
АТП Пролетер Крива Паланка,50.00 EUR,307,307,307,307,1,47892,156,1
Текстил Елма Прилеп,51.00 EUR,615,615,615,615,1,12915,21,1
Елмар Штип,10.00 DEM,31,31,31,31,1,34596,1116,1
Голдмак Радовиш,10.00 USD,,,,17000,1,0,0,1
Градинар Охрид,100.00 DEM,310,310,310,310,1,15190,49,1
Комунапроект Тетово,10.00 DEM,,,,315,1,0,0,1
Квасара Битола,51.13 EUR,7101,7101,7101,7101,1,35505,5,1
Лихнида Охрид,10.22 EUR,61,61,61,61,3,854000,14000,1
Македонска Берза,607.10 EUR,145500,145500,,145500,2,145500,1,2
Македонија Гостивар,51.13 EUR,3075,3075,3075,3075,4,29252475,9513,1
Македонија сообраќај Скопје,50.00 EUR,,,,2425,1,0,0,1
Просветно дело Скопје,51.13 EUR,1600,1600,1600,1600,1,376000,235,1
РЖ Троска Скопје,10.00 DEM,150,150,150,150,1,300,2,1
Индустријал Струма АД Струмица,51.13 EUR,500,500,500,500,3,525000,1050,1
Скопска Пивара Скопје,361.17 USD,65695,65695,65695,65695,32,7883400,120,1
Вкупно Редовен пазар,,,,,,347,82142803,101210,
Јавна понуда на хв,,,,,,,,,
Јавна понуда на акции,,,,,,,,,
Тобако Скопје - јавна понуда на II емисија на обични акции,10.00 EUR,617,617,617,617,4,15050481,24393,3
Вкупно Јавна понуда на хв,,,,,,4,15050481,24393,
Вкупно сите пазари ,,,,,,1784,295725550.09,1284841,
БЛОКОВИ,,,,,,,,,
Официјален пазар,,,,,,,,,
Берзанска котација - обични акции,,,,,,,,,
ЗК Пелагонија Битола,,,,,2400,,7336800,3057,
ЗК Пелагонија Битола,,,,,2400,,3182400,1326,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Герас Цунев конфекција Струмица,,,,,615,,7619850,12390,
Герас Цунев конфекција Струмица,,,,,615,,7619235,12389,
Герас Цунев трговија Струмица,,,,,615,,7620465,12391,
Герас Цунев трговија Струмица,,,,,615,,7620465,12391,
Доматти Свети Николе,,,,,1091,,5052421,4631,
Трготекстил малопродажба Скопје,,,,,101,,6060000,60000,
Слободен пазар - обични акции,,,,,,,,,
Голдмак Радовиш,,,,,113.17,,72440117,640100,
Комунапроект Тетово,,,,,1384,,50031600,36150,
Македонска Берза,,,,,150000,,4500000,30,
Македонија сообраќај Скопје,,,,,3075,,17668950,5746,
Скопска Пивара Скопје,,,,,65695,,6569500,100,
Скопска Пивара Скопје,,,,,65695,,10511200,160,
Скопска Пивара Скопје,,,,,65695,,7292145,111,
Скопска Пивара Скопје,,,,,65695,,9919945,151,
Скопска Пивара Скопје,,,,,65695,,3284750,50,
Скопска Пивара Скопје,,,,,65695,,6569500,100,
Скопска Пивара Скопје,,,,,65695,,19708500,300,
Скопска Пивара Скопје,,,,,65695,,8737435,133,
Скопска Пивара Скопје,,,,,65695,,14518595,221,
Скопска Пивара Скопје,,,,,65695,,6569500,100,
Скопска Пивара Скопје,,,,,65695,,6569500,100,
Скопска Пивара Скопје,,,,,65695,,6569500,100,
Скопска Пивара Скопје,,,,,65695,,6569500,100,
Скопска Пивара Скопје,,,,,65695,,7883400,120,
Скопска Пивара Скопје,,,,,65695,,27526205,419,
Скопска Пивара Скопје,,,,,65695,,3284750,50,
Скопска Пивара Скопје,,,,,65695,,3284750,50,
Скопска Пивара Скопје,,,,,65695,,6569500,100,
Скопска Пивара Скопје,,,,,65695,,14058730,214,
Скопска Пивара Скопје,,,,,65695,,6569500,100,
Скопска Пивара Скопје,,,,,65695,,19708500,300,
Скопска Пивара Скопје,,,,,65695,,6569500,100,
Скопска Пивара Скопје,,,,,65695,,13139000,200,
Скопска Пивара Скопје,,,,,65695,,6569500,100,
Скопска Пивара Скопје,,,,,65695,,18394600,280,
