МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
ТТК Банка АД Скопје,1000.00 MKD,808,728,808,749,3,81852,109,3
ЗК Пелагонија Битола,70.21 EUR,2320,2250,2250,2251,6,860480,381,4
Берзанска котација - обврзници,,,,,,,,,
Р.Македонија - денационализација 02,1.00 EUR,97.8,97.8,97.8,97.8,1,24060.01,400,1
Р.Македонија - денационализација 03,1.00 EUR,96,95,95,96,3,112535.3,1916,2
Р.Македонија - денационализација 04,1.00 EUR,95.3,95,95.3,95.2,3,1096610.79,18733,3
Р.Македонија - денационализација 05,1.00 EUR,94,92.5,93,93.2,12,1803189.58,31455,7
Р. Македонија - денационализација 06,1.00 EUR,92.2,92,92.2,92,3,158430.37,2796,2
Р.Македонија - денационализација 07,1.00 EUR,90.5,90,90,90.5,2,43984.11,793,2
Р. Македонија - денационализација 08,1.00 EUR,90,89,90,89,2,583564.85,10550,2
Р. Македонија - денационализација 09,1.00 EUR,88.5,87.5,87.5,88,16,63013535.66,1168693,6
Р. Македонија - денационализација 10,1.00 EUR,88,88,88,88,1,124749.24,2305,1
Р. Македонија - денационализација 11,1.00 EUR,89.5,86,87.8,87.5,74,20251772.34,374148,15
Вкупно Официјален пазар,,,,,,747,157468552.25,1647958,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Ангропромет-Тиквешанка Кавадарци,50.00 EUR,750,750,750,750,1,225000,300,1
Бетон Штип,25.00 EUR,1650,1649,1649,1650,5,328274,199,3
БИМ Свети Николе,100.00 EUR,10750,10000,10000,10750,4,1046000,98,2
ФЗЦ 11 Октомври Куманово,51.13 EUR,400,400,400,400,4,36000,90,2
Единство Струмица,70.00 DEM,300,300,300,300,2,240000,800,2
Европа Скопје,51.13 EUR,,,,5000,1,0,0,1
Грозд Струмица,50.00 EUR,938,911,911,938,2,105393,114,2
КЈУБИ Македонија Скопје,51.13 EUR,1500,1400,1407,1450,15,744100,516,9
Оилко КДА Скопје,6000.00 MKD,6800,6800,6800,6800,1,6800,1,1
Прилепска Пиварница Прилеп,125.00 EUR,8500,8300,8300,8500,4,907300,107,3
Раде Кончар Скопје,25.00 EUR,1500,1500,1500,1500,23,2218500,1479,5
РЖ Економика Скопје,10.00 DEM,35,35,35,35,1,21000,600,1
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,50,46,46,50,3,21250,441,3
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,52,49,49,52,3,43054,856,3
Славеј Скопје,50.00 EUR,3000,3000,3000,3000,1,18000,6,1
Стопанска банка Скопје,201.10 MKD,142,126,130,126,6,184980,1430,3
Македонски Телеком Скопје,100.00 MKD,524,494,494,520,150,10709042,21068,20
Тутунска банка Скопје,1000.00 MKD,1843,1750,1843,1750,7,269145,153,2
Трготекстил малопродажба Скопје,5.11 EUR,104,104,104,104,15,663624,6381,7
Универзална Инвестициона Банка Скопје,1000.00 MKD,500,350,350,500,6,239300,597,4
Цементарница УСЈЕ Скопје,3100.00 MKD,16501,16501,16501,16501,1,82505,5,1
Пазар на акционерски друштва со посебни обврски за известување - приор. акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,277,277,277,277,1,105260,380,1
Слободен пазар - обични акции,,,,,,,,,
Алкалоид Берово,255.60 EUR,15000,15000,15000,15000,3,345000,23,1
Бутел Скопје,50.00 EUR,920,920,920,920,1,56120,61,1
Халкбанк Скопје,10000.00 MKD,,,,50000,1,0,0,1
Југоопрема Скопје,51.00 EUR,1200,1200,1200,1200,2,6348000,5290,1
Козјак Куманово,25.60 EUR,,,,200,1,0,0,1
Ветеринарно сточарски центар Куманово,5.00 EUR,120,120,120,120,4,284640,2372,3
Вкупно Редовен пазар,,,,,,268,25248287,43367,
Вкупно сите пазари ,,,,,,1015,182716839.25,1691325,
БЛОКОВИ,,,,,,,,,
Официјален пазар,,,,,,,,,
Берзанска котација - обични акции,,,,,,,,,
Стопанска банка Битола,,,,,1264,,3002000,2375,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Бетон Штип,,,,,3000,,18000000,6000,
Европа Скопје,,,,,798,,7572222,9489,
Слободен пазар - обични акции,,,,,,,,,
Халкбанк Скопје,,,,,11613.51,,1172430288.54,100954,
Козјак Куманово,,,,,1810,,6173910,3411,
