МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
ИЗВЕШТАЈ ЗА ТРГУВАЊЕ ОД 01.09.2012 ДО 28.09.2012 ГОДИНА,,,,,,,,,
Опис на ХВ,Номинална вредност,Мак.,Мин.,Почетна цена,Последна цена,Број на трансакции,Вредност,Количина,Број на ден. на тргување
Официјален пазар,,,,,,,,,
Супер котација - обични акции,,,,,,,,,
Комерцијална банка Скопје,1000.00 MKD,2600,2500,2549,2500,121,21782909,8687,20
Топлификација Скопје,51.13 EUR,2250,1951,2250,2070,51,3837058,1838,12
Берзанска котација - обични акции,,,,,,,,,
Алкалоид Скопје,25.56 EUR,4000,3870,3962,3965,138,14441040,3635,20
Бетон Скопје,255.65 EUR,3600,3500,3600,3500,7,154100,44,4
ЕМО Охрид,30.68 EUR,35,35,35,35,1,4550,130,1
Фершпед Скопје,37400.00 MKD,41500,41000,41500,41000,9,2398040,58,8
Гранит Скопје,5.00 EUR,485,472,477,481,57,3866871,8078,18
Дуропацк АД Скопје,25.56 EUR,450,450,450,450,1,26100,58,1
Макошпед Скопје,1000.00 MKD,130,129,129,130,4,92606,714,2
Хотели Метропол Охрид,5.00 EUR,120,120,120,120,2,78000,650,2
Макпетрол Скопје,511.29 EUR,14650,13624,14500,14000,51,1966855,140,16
Македонијатурист Скопје,25.56 EUR,2899,2806,2806,2899,14,1507391,531,10
Охридска банка Охрид,2650.00 MKD,1160,1160,1160,1160,2,38280,33,2
ОХИС Скопје,51.12 EUR,65,65,65,65,1,10530,162,1
Реплек Скопје,562.42 EUR,39000,38500,39000,38600,5,425200,11,3
РЖ Интер-Трансшпед Скопје,5.11 EUR,25,25,25,25,1,2125,85,1
РЖ Услуги Скопје,5.11 EUR,115,115,115,115,1,11500,100,1
Стопанска банка Битола,3000.00 MKD,1850,1680,1800,1680,33,5733813,3242,13
Скопски Пазар Скопје,51.13 EUR,4120,3850,3850,3850,14,1496010,378,7
Макстил Скопје,5.11 EUR,103,96,103,96,19,454470,4523,7
Тетекс Тетово,50.40 EUR,316,316,316,316,3,63200,200,2
Тутунски комбинат Прилеп,51.13 EUR,100,100,100,100,1,3800,38,1
Винарска визба Тиквеш Скопје,51.13 EUR,1301,1301,1301,1301,1,6505,5,1
Витаминка Прилеп,52.36 EUR,5000,5000,5000,5000,3,1500000,300,3
ЗК Пелагонија Битола,70.21 EUR,2200,2150,2150,2200,6,709200,328,4
Берзанска котација - обврзници,,,,,,,,,
Р.Македонија - денационализација 03,1.00 EUR,95.9,95.9,95.9,95.9,2,83454.65,1415,2
Р.Македонија - денационализација 04,1.00 EUR,95.1,93,95,95,17,56382389.64,964220,6
Р.Македонија - денационализација 05,1.00 EUR,92,92,92,92,5,741953.97,13114,3
Р. Македонија - денационализација 06,1.00 EUR,92.2,92.2,92.2,92.2,5,345181.36,6087,5
Р.Македонија - денационализација 07,1.00 EUR,91.4,91.4,91.4,91.4,1,33558.79,597,1
Р. Македонија - денационализација 08,1.00 EUR,90,89,89.9,89,4,137745.66,2507,3
Р. Македонија - денационализација 09,1.00 EUR,89.5,89,89,89.5,6,12639263.13,229648,3
Р. Македонија - денационализација 10,1.00 EUR,88,87.9,87.9,88,12,2296615.23,42435,4
Р. Македонија - денационализација 11,1.00 EUR,88.4,87.7,88.3,88,163,26770369.95,494567,19
Вкупно Официјален пазар,,,,,,761,160040685.38,1788558,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Адинг Скопје,9.98 EUR,251,220,220,251,4,83953,353,3
Бетон Штип,25.00 EUR,1000,1000,,1000,4,47000,47,4
Благој Ѓорев Велес,25.56 EUR,380,380,380,380,1,24700,65,1
БИМ Свети Николе,100.00 EUR,9000,9000,9000,9000,1,81000,9,1
ФЗЦ 11 Октомври Куманово,51.13 EUR,391,381,381,383,12,474213,1224,7
Фустеларко Борец Битола,33.24 EUR,301,301,301,301,3,21070,70,1
Интерпромет Тетово,51.13 EUR,620,620,620,620,1,46500,75,1
КЈУБИ Македонија Скопје,51.13 EUR,1588,1200,1300,1545,31,2096719,1594,14
Карпош Скопје,17.04 EUR,180,180,180,180,1,13192200,73290,1
