МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Квасара Битола,51.13 EUR,17500,17500,17500,17500,4,175000,10,1
Македонија сообраќај Скопје,50.00 EUR,,,,3075,1,0,0,1
РЖ Троска Скопје,10.00 DEM,150,150,150,150,1,450,3,1
Индустријал Струма АД Струмица,51.13 EUR,1400,1400,1400,1400,2,735000,525,1
Туртел Штип,5.00 EUR,120,120,120,120,2,295080,2459,1
ЗИМ Скопје,20.00 EUR,3690,2153,2153,3690,19,11686431,5101,9
Вкупно Редовен пазар,,,,,,325,50091199,105763,
Вкупно сите пазари ,,,,,,1895,362025553.17,3956763,
БЛОКОВИ,,,,,,,,,
Редовен пазар,,,,,,,,,
Слободен пазар - обични акции,,,,,,,,,
Македонија сообраќај Скопје,,,,,838,,5215712,6224,
ЗИМ Скопје,,,,,2510,,10040000,4000,
ЗИМ Скопје,,,,,2510,,3024550,1205,
ЗИМ Скопје,,,,,2983,,3340960,1120,
