МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Охридска банка АД Скопје,,,,,5970,,1044750,175,
Стопанска банка Битола,,,,,1520,,22898800,15065,
Стопанска банка Битола,,,,,1800,,6294600,3497,
Стопанска банка Битола,,,,,2035,,4515665,2219,
Скопски Пазар Скопје,,,,,16818,,1681800,100,
ЗК Пелагонија Битола,,,,,2300,,45034000,19580,
ЗК Пелагонија Битола,,,,,2772,,1940400,700,
Задолжителна котација - обични акции,,,,,,,,,
Прилепска Пиварница Прилеп,,,,,41710,,1042750,25,
НЛБ Банка АД Скопје,,,,,12180,,66990000,5500,
Цементарница УСЈЕ Скопје,,,,,25000,,1000000,40,
Редовен пазар,,,,,,,,,
Слободен пазар - обични акции,,,,,,,,,
Институт за заварув. Југ Скопје,,,,,2286,,1008126,441,
