МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
ЗК Пелагонија Битола,,,,,3000,,20250000,6750,
ЗК Пелагонија Битола,,,,,3900,,2753400,706,
Задолжителна котација - обични акции,,,,,,,,,
НЛБ Банка АД Скопје,,,,,18600,,10732200,577,
НЛБ Банка АД Скопје,,,,,18600,,9523200,512,
НЛБ Банка АД Скопје,,,,,20440,,40880000,2000,
Трготекстил малопродажба Скопје,,,,,97,,5965597,61501,
Жито Полог Тетово,,,,,2065,,5007625,2425,
Жито Полог Тетово,,,,,2317,,2907835,1255,
Редовен пазар,,,,,,,,,
Слободен пазар - обични акции,,,,,,,,,
ФК Борец 1919 АД Велес,,,,,805,,2012500,2500,
