МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Огражден Струмица,50.00 EUR,1250,1250,1250,1250,2,102500,82,1
ОКТА Скопје,51.12 EUR,551,551,551,551,1,11020,20,1
Прилепска Пиварница Прилеп,125.00 EUR,9400,8800,8800,9200,20,3170400,356,11
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,40,39,40,39,4,99892,2538,3
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,46,40,45,40,8,93704,2184,5
Стопанска банка Скопје,201.10 MKD,173,144,144,168,9,308907,2085,5
Струмица Табак Струмица,51.13 EUR,800,800,800,800,2,23200,29,1
Тајмиште Кичево,100.00 DEM,1550,1550,1550,1550,2,82150,53,2
Македонски Телеком Скопје,100.00 MKD,490,390,490,460,74,4970566,11015,19
Тутунска банка Скопје,1000.00 MKD,2280,2071,2280,2190,19,1038642,488,10
Универзална Инвестициона Банка Скопје,1000.00 MKD,1170,1053,1170,1053,4,57330,50,3
Цементарница УСЈЕ Скопје,3100.00 MKD,16500,16500,16500,16500,3,148500,9,2
Задолжителна котација - приоритетни акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,281,260,260,280,12,400577,1436,7
Вкупно Официјален пазар,,,,,,864,93762772.5,459864,
Редовен пазар,,,,,,,,,
Слободен пазар - обични акции,,,,,,,,,
ФАВОРИТ ВМ АД Штип,5.11 EUR,315,315,315,315,2,25830,82,1
Југоопрема Скопје,51.00 EUR,1200,1200,1200,1200,2,6348000,5290,1
КИЦ КОМЕРЦ АД Штип,5.11 EUR,315,315,315,315,2,25830,82,1
КОМПАНИ БОЕМ АД Штип,5.11 EUR,315,315,315,315,2,25830,82,1
КВАТРО КОМПАНИ АД Штип,5.11 EUR,315,315,315,315,2,25830,82,1
ТГС-Технички гасови Скопје,50.00 EUR,3075,3075,3075,3075,24,4677075,1521,2
Челичен лив и гранулат Железник Д. Хисар,51.10 EUR,103,103,103,103,1,5768,56,1
Вкупно Редовен пазар,,,,,,35,11134163,7195,
Вкупно сите пазари ,,,,,,899,104896935.5,467059,
