МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Туртел Штип,5.00 EUR,154,154,154,154,3,586432,3808,1
Унионмак Кавадарци,100.00 DEM,350,350,350,350,1,42000,120,1
Ветеринарно сточарски центар Куманово,5.00 EUR,120,120,120,120,1,24000,200,1
Жито Караорман Кичево,256.00 EUR,6001,5966,5966,6001,5,16522380,2765,2
Жито Југ Кавадарци,100.00 DEM,3075,3075,3075,3075,1,9225,3,1
Вкупно Редовен пазар,,,,,,456,55959970,114028,
Вкупно сите пазари ,,,,,,1285,172864969.41,962977,
БЛОКОВИ,,,,,,,,,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
АДУТ Македонија Битола,,,,,1000,,3987000,3987,
