МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Ангропромет-Тиквешанка Кавадарци,50.00 EUR,750,750,750,750,1,150000,200,1
Бетон Штип,25.00 EUR,1900,1900,1900,1900,6,433200,228,3
ФЗЦ 11 Октомври Куманово,51.13 EUR,600,400,400,600,8,173480,380,6
Единство Тетово,5.11 EUR,145,145,145,145,141,4725405,32589,21
Европа Скопје,51.13 EUR,,,,3145,1,0,0,1
КЈУБИ Македонија Скопје,51.13 EUR,1860,1650,1650,1830,35,3896262,2148,13
Пелистерка АД Скопје,51.00 EUR,2000,2000,2000,2000,2,226000,113,2
Макпромет Штип,51.13 EUR,570,570,570,570,1,270180,474,1
ОКТА Скопје,51.12 EUR,1150,581,598,1148,21,817780,951,9
Прилепска Пиварница Прилеп,125.00 EUR,8245,8245,8245,8245,2,577150,70,1
Раде Кончар Скопје,25.00 EUR,1500,1201,1201,1470,20,3518828,2360,10
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,86,50,50,85,15,311475,4433,4
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,85,50,50,78,11,178000,2354,5
Славеј Скопје,50.00 EUR,3000,3000,3000,3000,2,597000,199,2
Стопанска банка Скопје,201.10 MKD,136,130,135,136,11,295698,2207,4
Тајмиште Кичево,100.00 DEM,1550,1550,1550,1550,1,930000,600,1
Македонски Телеком Скопје,100.00 MKD,545,510,520,540,101,11017533,20713,19
Тутунска банка Скопје,1000.00 MKD,1750,1700,1740,1750,14,1449930,830,6
Универзална Инвестициона Банка Скопје,1000.00 MKD,600,500,500,600,7,138980,240,4
Цементарница УСЈЕ Скопје,3100.00 MKD,16500,16500,16500,16500,1,82500,5,1
Пазар на акционерски друштва со посебни обврски за известување - приор. акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,256,256,256,256,1,12800,50,1
Слободен пазар - обични акции,,,,,,,,,
Илинден Скопје,100.00 DEM,1000,1000,1000,1000,1,1000,1,1
Квасара Битола,51.13 EUR,7680,7680,7680,7680,1,92160,12,1
Лирак Тетово,190.00 DEM,1000,1000,1000,1000,1,100000,100,1
ДЗС Сингелиќ Скопје,4.33 EUR,250,250,250,250,57,54250,217,3
Вкупно Редовен пазар,,,,,,462,30049611,71474,
Вкупно сите пазари ,,,,,,1402,144815555.12,765770,
БЛОКОВИ,,,,,,,,,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Европа Скопје,,,,,3143,,37716000,12000,
