МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Макстил Скопје,5.11 EUR,120,93,120,95,68,1749090,16714,19
Тетекс Тетово,50.40 EUR,330,329,329,330,5,289100,877,3
ТТК Банка АД Скопје,1000.00 MKD,700,660,680,670,19,3836120,5708,11
Витаминка Прилеп,52.36 EUR,4500,4500,4500,4500,4,211500,47,2
ЗК Пелагонија Битола,70.21 EUR,2400,2330,2400,2330,4,821800,343,4
Берзанска котација - обврзници,,,,,,,,,
Р.Македонија - денационализација 02,1.00 EUR,97.8,97.5,97.5,97.5,3,23028.91,383,2
Р.Македонија - денационализација 03,1.00 EUR,97.2,96,97,97.2,5,188514.92,3175,5
Р.Македонија - денационализација 04,1.00 EUR,96.2,94.1,95.8,96.2,6,1276966.53,21616,4
Р.Македонија - денационализација 05,1.00 EUR,93,92,93,93,4,44923.99,785,3
Р. Македонија - денационализација 06,1.00 EUR,91.5,91,91,91.5,4,42687.59,760,3
Р.Македонија - денационализација 07,1.00 EUR,92,91,91.6,92,6,956607.13,16904,3
Р. Македонија - денационализација 08,1.00 EUR,90,87.3,87.3,88,6,399202.34,7234,4
Р. Македонија - денационализација 09,1.00 EUR,89,88,89,88,2,624408.23,11500,2
Р. Македонија - денационализација 10,1.00 EUR,89,87.6,87.6,88.5,9,621652.14,11476,3
Р. Македонија - денационализација 11,1.00 EUR,89,88,88.5,88.7,63,6968168.89,127542,14
Вкупно Официјален пазар,,,,,,741,99141849.67,260553,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Ангропромет-Тиквешанка Кавадарци,50.00 EUR,750,750,750,750,1,150000,200,1
Аутомакедонија Скопје,44.48 EUR,1310,1211,1211,1310,5,476738,379,5
Благој Ѓорев Велес,25.56 EUR,369,369,369,369,1,23985,65,1
ФЗЦ 11 Октомври Куманово,51.13 EUR,618,582,582,610,21,585969,972,7
Единство Тетово,5.11 EUR,145,145,145,145,80,2478485,17093,18
Европа Скопје,51.13 EUR,,,,3145,1,0,0,1
Интерпромет Тетово,51.13 EUR,620,620,620,620,2,94240,152,1
КЈУБИ Македонија Скопје,51.13 EUR,1870,1803,1830,1850,50,3696360,2011,16
Карпош Скопје,17.04 EUR,175,175,175,175,5,10080350,57602,1
Металец Прилеп,4.26 EUR,9,9,9,9,1,1404,156,1
ОКТА Скопје,51.12 EUR,1001,851,901,851,8,336231,351,6
Раде Кончар Скопје,25.00 EUR,1500,1500,1500,1500,18,2718000,1812,10
РЖ Економика Скопје,10.00 DEM,36,35,35,36,4,50215,1429,4
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,74,50,66,52,15,208477,3715,7
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,70,68,70,68,3,128972,1879,3
Силекс Кратово,85.00 DEM,66,66,66,66,2,38412,582,1
Славеј Скопје,50.00 EUR,3000,3000,3000,3000,1,300000,100,1
Стопанска банка Скопје,201.10 MKD,150,134,150,134,2,35372,258,2
Македонски Телеком Скопје,100.00 MKD,545,540,544,540,76,7097785,13125,19
Тутунска банка Скопје,1000.00 MKD,1930,1780,1780,1850,18,1236424,664,7
Универзална Инвестициона Банка Скопје,1000.00 MKD,720,600,600,720,8,286243,418,5
Цементарница УСЈЕ Скопје,3100.00 MKD,17200,17200,17200,17200,2,309600,18,1
Жито Караорман Кичево,256.00 EUR,6150,6150,6150,6150,9,1709700,278,1
Слободен пазар - обични акции,,,,,,,,,
АТП Пролетер Крива Паланка,50.00 EUR,307,307,307,307,3,15964,52,1
Цар САмуил АД Банско Струмица,10.00 EUR,7950,7950,7950,7950,3,30210000,3800,1
Бентопром Крива Паланка,350.00 DEM,1000,1000,1000,1000,1,120000,120,1
Централен депозитар за харии од вредност,131.67 EUR,10000,10000,10000,10000,2,40000,4,1
Енергомонт Скопје,100.00 DEM,1200,1200,1200,1200,1,56400,47,1
КД Фондови АД Скопје,10.00 EUR,616,616,616,616,1,184800,300,1
Македонска Берза,607.10 EUR,66000,66000,66000,66000,1,660000,10,1
Окитекс Скопје,51.13 EUR,1500,1500,1500,1500,12,825000,550,1
Индустријал Струма АД Струмица,51.13 EUR,1400,1400,1400,1400,1,735000,525,1
ДЗС Сингелиќ Скопје,4.33 EUR,250,250,250,250,70,81000,324,9
Туртел Штип,5.00 EUR,,,,123,1,0,0,1
Вкупно Редовен пазар,,,,,,429,64971126,108991,
Вкупно сите пазари ,,,,,,1170,164112975.67,369544,
БЛОКОВИ,,,,,,,,,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Европа Скопје,,,,,2725,,27250000,10000,
Жито Караорман Кичево,,,,,4426,,11998886,2711,
Слободен пазар - обични акции,,,,,,,,,
Туртел Штип,,,,,241,,3012500,12500,
