МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Тутунски комбинат Прилеп,51.13 EUR,450,450,450,450,3,175050,389,3
Витаминка Прилеп,52.36 EUR,5000,5000,5000,5000,9,1400000,280,3
Жито Лукс Скопје,35.79 EUR,90,90,90,90,2,27000,300,1
Берзанска котација - приоритетни акции,,,,,,,,,
Скопски пазар Скопје,51.13 EUR,1555,1511,1511,1555,2,91980,60,2
Берзанска котација - обврзници,,,,,,,,,
Р.Македонија - денационализација 03,1.00 EUR,96,96,96,96,2,467103.41,7911,1
Р.Македонија - денационализација 04,1.00 EUR,98,95.1,95.1,98,70,60398602.71,1002292,3
Р.Македонија - денационализација 05,1.00 EUR,95.2,95.2,95.2,95.2,1,585527.6,10000,1
Р. Македонија - денационализација 06,1.00 EUR,94,94,94,94,1,462.43,8,1
Р.Македонија - денационализација 07,1.00 EUR,93,93,93,93,1,97964.36,1713,1
Р. Македонија - денационализација 09,1.00 EUR,92.5,92,92,92.5,2,2021166.44,35532,2
Р. Македонија - денационализација 10,1.00 EUR,93.5,92,92,93.5,2,249529.68,4351,2
Р. Македонија - денационализација 11,1.00 EUR,94,92,92,94,11,6971574.53,121574,6
Р. Македонија - денационализација 12,1.00 EUR,93,90.1,91,91.6,53,12991126.67,229646,15
Задолжителна котација - обични акции,,,,,,,,,
Адинг Скопје,9.98 EUR,250,250,250,250,1,50000,200,1
Агро Куманово Куманово,53.72 EUR,1200,1200,1200,1200,3,528000,440,2
Бетон Штип,25.00 EUR,1600,1600,1600,1600,31,7052800,4408,7
БИМ Свети Николе,100.00 EUR,9200,9200,9200,9200,2,414000,45,1
ФЗЦ 11 Октомври Куманово,51.13 EUR,350,350,350,350,1,70000,200,1
Единство Струмица,70.00 DEM,300,300,300,300,6,159600,532,1
Единство Тетово,5.11 EUR,145,145,145,145,6,183860,1268,4
Факом Скопје,51.13 EUR,5880,5850,5850,5880,3,87870,15,2
Осигурување Македонија АД Скопје - Виена Иншуренс Груп,20.08 EUR,2000,2000,2000,2000,4,1020000,510,3
Трикотажа Пелистер Битола,35.00 EUR,160,160,160,160,2,36000,225,1
Прилепска Пиварница Прилеп,125.00 EUR,8800,8550,8630,8550,3,330540,38,3
Раде Кончар Скопје,25.00 EUR,1870,1700,1809,1870,3,75720,42,3
РЖ Економика Скопје,10.00 DEM,30,30,30,30,1,6000,200,1
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,42,41,42,41,5,83320,2020,2
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,50,48,48,50,8,138600,2870,4
Стопанска банка Скопје,201.10 MKD,145,141,142,145,5,113220,785,4
Струмица Табак Струмица,51.13 EUR,798,798,798,798,1,7980,10,1
Тајмиште Кичево,100.00 DEM,1550,1550,1550,1550,3,602950,389,2
Технокомерц Скопје,51.13 EUR,825,825,825,825,1,9075,11,1
Македонски Телеком Скопје,100.00 MKD,512,490,512,490,63,5769990,11406,16
Тутунска банка Скопје,1000.00 MKD,2520,2280,2520,2280,11,652780,275,6
Транскоп-Патнички сооб. Битола,51.13 EUR,1000,1000,1000,1000,4,195000,195,4
Универзална Инвестициона Банка Скопје,1000.00 MKD,1313,1299,1313,1299,5,160477,123,2
Цементарница УСЈЕ Скопје,3100.00 MKD,16500,16500,16500,16500,2,82500,5,1
Жито Полог Тетово,51.13 EUR,,,,2050,1,0,0,1
Задолжителна котација - приоритетни акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,257,250,251,257,4,42475,169,3
Вкупно Официјален пазар,,,,,,894,152888661.83,1475404,
Редовен пазар,,,,,,,,,
Слободен пазар - обични акции,,,,,,,,,
Елмар Штип,10.00 DEM,30,30,30,30,1,20730,691,1
Иново Статус Скопје,1.00 EUR,3,3,3,3,9,397962,132654,1
Интекс Скопје,51.00 EUR,1600,1600,1600,1600,1,515200,322,1
Млекара Тетово,5.00 EUR,308,308,308,308,4,585200,1900,1
Охридтурист Охрид,35.00 EUR,,,,804,1,0,0,1
Стоби Велес,100.00 DEM,300,300,300,300,1,12000,40,1
Туртел Штип,5.00 EUR,150,150,150,150,3,138300,922,1
Челичен лив и гранулат Железник Д. Хисар,51.10 EUR,103,103,103,103,2,10609,103,2
Вкупно Редовен пазар,,,,,,22,1680001,136632,
Вкупно сите пазари ,,,,,,916,154568662.83,1612036,
БЛОКОВИ,,,,,,,,,
Официјален пазар,,,,,,,,,
Задолжителна котација - обични акции,,,,,,,,,
Жито Полог Тетово,,,,,3782.48,,22619230.4,5980,
Редовен пазар,,,,,,,,,
Слободен пазар - обични акции,,,,,,,,,
Охридтурист Охрид,,,,,1356.25,,18510100,13648,
