МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
ИЗВЕШТАЈ ЗА ТРГУВАЊЕ ОД 01.12.2013 ДО 30.12.2013 ГОДИНА,,,,,,,,,
Опис на ХВ,Номинална вредност,Мак.,Мин.,Почетна цена,Последна цена,Број на трансакции,Вредност,Количина,Број на ден. на тргување
Официјален пазар,,,,,,,,,
Супер котација - обични акции,,,,,,,,,
Комерцијална банка Скопје,1000.00 MKD,1794,1700,1710,1790,164,23535280,13375,20
Топлификација Скопје,51.13 EUR,961,730,730,900,33,1154596,1346,13
Берзанска котација - обични акции,,,,,,,,,
Алкалоид Скопје,25.56 EUR,4532,4300,4302,4500,121,13390982,3070,19
Бетон Скопје,255.65 EUR,3500,3500,3500,3500,7,535500,153,6
ЕМО Охрид,30.68 EUR,31,31,31,31,2,6758,218,1
Фершпед Скопје,37400.00 MKD,201203,69986,72150,175651,154,113777029,707,18
Гранит Скопје,5.00 EUR,370,350,360,360,104,15218192,42274,17
Дуропацк АД Скопје,25.56 EUR,495,495,495,495,5,385110,778,4
Макошпед Скопје,1000.00 MKD,99,93,95,99,15,627672,6546,7
Хотели Метропол Охрид,5.00 EUR,111,111,111,111,3,44400,400,1
Макпетрол Скопје,511.29 EUR,25282,15800,16999,25250,248,25817939,1399,20
Македонијатурист Скопје,25.56 EUR,3400,3031,3031,3400,21,2613017,822,9
Охридска банка АД Скопје,2650.00 MKD,1100,1050,1100,1050,4,304700,284,3
ОХИС Скопје,51.12 EUR,18,18,18,18,3,20034,1113,2
Реплек Скопје,562.42 EUR,47000,43500,43500,47000,27,4369504,98,11
РЖ Услуги Скопје,5.11 EUR,88,86,88,88,5,168400,1925,2
Стопанска банка Битола,3000.00 MKD,1500,1400,1460,1400,26,1494615,1021,13
Скопски Пазар Скопје,51.13 EUR,3200,2785,2785,3200,6,488420,169,4
Макстил Скопје,5.11 EUR,80,62,66,80,36,1067264,14981,15
Тетекс Тетово,50.40 EUR,460,450,450,460,3,74440,164,2
ТТК Банка АД Скопје,1000.00 MKD,660,660,660,660,7,1997820,3027,5
ЗК Пелагонија Битола,70.21 EUR,2651,2474,2651,2500,9,1324458,512,7
Берзанска котација - приоритетни акции,,,,,,,,,
Скопски пазар Скопје,51.13 EUR,1415,1415,1415,1415,1,5660,4,1
Берзанска котација - обврзници,,,,,,,,,
Р.Македонија - денационализација 04,1.00 EUR,98.5,96,96,98.5,4,252732.58,4203,2
Р. Македонија - денационализација 06,1.00 EUR,96,96,96,96,2,146207.86,2472,2
Р.Македонија - денационализација 07,1.00 EUR,93,93,93,93,1,21078.73,368,1
Р. Македонија - денационализација 08,1.00 EUR,93.5,92,92,93.5,10,1929003.74,33590,3
Р. Македонија - денационализација 09,1.00 EUR,93,91,92,93,4,156932.29,2772,3
Р. Македонија - денационализација 10,1.00 EUR,92,91.8,91.8,92,6,249125.19,4399,1
Р. Македонија - денационализација 11,1.00 EUR,93,90,90,92.9,22,3621033.44,64506,10
Р. Македонија - денационализација 12,1.00 EUR,92.5,90,90,92,27,7641009.52,136184,11
Задолжителна котација - обични акции,,,,,,,,,
Ангропромет-Тиквешанка Кавадарци,50.00 EUR,750,750,750,750,19,116250,155,1
Аутомакедонија Скопје,44.48 EUR,1200,1200,1200,1200,2,1256400,1047,1
Рудници Бањани Скопје,50.00 DEM,550,550,550,550,3,107250,195,2
ФЗЦ 11 Октомври Куманово,51.13 EUR,300,300,300,300,5,86400,288,2
Единство Тетово,5.11 EUR,145,145,145,145,3,107590,742,3
Макпромет Штип,51.13 EUR,570,570,570,570,1,39330,69,1
Огражден Струмица,50.00 EUR,1288,1250,1250,1288,6,234060,186,3
ОКТА Скопје,51.12 EUR,500,480,500,480,2,4440,9,2
Трикотажа Пелистер Битола,35.00 EUR,160,160,160,160,1,16320,102,1
Прилепска Пиварница Прилеп,125.00 EUR,9580,9300,9300,9580,3,1420880,152,2
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,30,25,30,30,5,37075,1273,3
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,44,39,39,44,6,74530,1890,3
Стопанска банка Скопје,201.10 MKD,172,165,165,172,27,3202931,18994,8
Македонски Телеком Скопје,100.00 MKD,415,390,410,390,98,43298030,109850,18
Тутунска банка Скопје,1000.00 MKD,2350,2070,2130,2300,83,17845055,8054,12
Универзална Инвестициона Банка Скопје,1000.00 MKD,800,800,800,800,8,2720800,3401,5
Цементарница УСЈЕ Скопје,3100.00 MKD,16000,13000,16000,13000,5,433000,28,3
Задолжителна котација - приоритетни акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,250,250,250,250,2,48000,192,1
Вкупно Официјален пазар,,,,,,1359,293487254.35,489507,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
ИЦН-Фарм АД Скопје,9.13 EUR,10,10,10,10,1,1250,125,1
Шпаркасе банка Македонија АД Скопје,2670.00 MKD,6500,6500,6500,6500,1,6500,1,1
Слободен пазар - обични акции,,,,,,,,,
Алкалоид Берово,255.60 EUR,12000,12000,12000,12000,1,240000,20,1
Агро Стрмош Пробиштип,100.00 DEM,2640,2200,2640,2200,2,355520,140,2
Квасара Битола,51.13 EUR,8210,8210,8210,8210,2,32840,4,2
Туртел Штип,5.00 EUR,150,150,150,150,3,901800,6012,1
Вкупно Редовен пазар,,,,,,10,1537910,6302,
Вкупно сите пазари ,,,,,,1369,295025164.35,495809,
БЛОКОВИ,,,,,,,,,
Официјален пазар,,,,,,,,,
Берзанска котација - обични акции,,,,,,,,,
Фершпед Скопје,,,,,240000,,25200000,105,
Фершпед Скопје,,,,,240000,,11520000,48,
Фершпед Скопје,,,,,276000,,5244000,19,
Фершпед Скопје,,,,,221000,,11934000,54,
Фершпед Скопје,,,,,133304,,13996920,105,
Фершпед Скопје,,,,,133304,,4132424,31,
Фершпед Скопје,,,,,175651,,1405208,8,
Фершпед Скопје,,,,,166284,,1829124,11,
Фершпед Скопје,,,,,166284,,5986224,36,
Фершпед Скопје,,,,,166284,,4988520,30,
Фершпед Скопје,,,,,166284,,1662840,10,
Фершпед Скопје,,,,,166284,,5487372,33,
Фершпед Скопје,,,,,166284,,1662840,10,
Фершпед Скопје,,,,,166284,,4988520,30,
Фершпед Скопје,,,,,122000,,5612000,46,
Фершпед Скопје,,,,,122000,,7686000,63,
Фершпед Скопје,,,,,122000,,12200000,100,
Фершпед Скопје,,,,,113000,,28476000,252,
Фершпед Скопје,,,,,151168,,1511680,10,
Фершпед Скопје,,,,,151168,,1511680,10,
Фершпед Скопје,,,,,151168,,5593216,37,
Фершпед Скопје,,,,,151168,,1209344,8,
Фершпед Скопје,,,,,151168,,1511680,10,
Фершпед Скопје,,,,,151168,,1814016,12,
Фершпед Скопје,,,,,151168,,19954176,132,
Фершпед Скопје,,,,,151168,,3779200,25,
Фершпед Скопје,,,,,151168,,17233152,114,
Фершпед Скопје,,,,,151168,,6349056,42,
Фершпед Скопје,,,,,355350,,34468950,97,
Фершпед Скопје,,,,,182912,,1463296,8,
Фершпед Скопје,,,,,182912,,5853184,32,
Фершпед Скопје,,,,,182912,,4206976,23,
Фершпед Скопје,,,,,182912,,1829120,10,
Фершпед Скопје,,,,,182912,,4389888,24,
Фершпед Скопје,,,,,182912,,1829120,10,
Фершпед Скопје,,,,,182912,,2012032,11,
Фершпед Скопје,,,,,182912,,1829120,10,
Фершпед Скопје,,,,,182912,,1463296,8,
Фершпед Скопје,,,,,182912,,1646208,9,
Фершпед Скопје,,,,,182912,,4755712,26,
Фершпед Скопје,,,,,182912,,2743680,15,
Фершпед Скопје,,,,,182912,,1829120,10,
Фершпед Скопје,,,,,182912,,1829120,10,
Фершпед Скопје,,,,,182912,,1829120,10,
Фершпед Скопје,,,,,182912,,1829120,10,
Фершпед Скопје,,,,,182912,,1829120,10,
Фершпед Скопје,,,,,182912,,1829120,10,
Фершпед Скопје,,,,,182912,,1829120,10,
Фершпед Скопје,,,,,182912,,5487360,30,
Фершпед Скопје,,,,,182912,,3841152,21,
Фершпед Скопје,,,,,182912,,5304448,29,
Фершпед Скопје,,,,,182912,,3658240,20,
Фершпед Скопје,,,,,182912,,3658240,20,
Фершпед Скопје,,,,,182912,,2743680,15,
Фершпед Скопје,,,,,182912,,1829120,10,
Фершпед Скопје,,,,,182912,,6219008,34,
Фершпед Скопје,,,,,182912,,1829120,10,
