МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Витаминка Прилеп,52.36 EUR,5500,5500,5500,5500,1,27500,5,1
Жито Лукс Скопје,35.79 EUR,168,168,168,168,1,42000,250,1
ЗК Пелагонија Битола,52.69 EUR,2391,2300,2301,2351,19,3823271,1621,11
Берзанска котација - обврзници,,,,,,,,,
Р. Македонија - девизни влогови,1.00 EUR,98,98,98,98,2,10306.03,171,2
Р.Македонија - денационализација 02,1.00 EUR,96.5,95,95.8,96.5,8,59501334.99,1009635,3
Р.Македонија - денационализација 03,1.00 EUR,95.2,93.5,93.5,95.2,7,3091715.63,52880,2
Р.Македонија - денационализација 04,1.00 EUR,94,92,93,94,23,7177136.4,125177,11
Р.Македонија - денационализација 05,1.00 EUR,92.5,91.5,91.5,91.5,7,728601.43,12879,4
Р. Македонија - денационализација 06,1.00 EUR,90.5,90.5,90.5,90.5,1,372165.38,6686,1
Р.Македонија - денационализација 07,1.00 EUR,89.5,89,89.5,89,8,399177.54,7291,6
Р. Македонија - денационализација 08,1.00 EUR,90,87,88,90,8,812757.83,14863,7
Р. Македонија - денационализација 09,1.00 EUR,91.5,87.5,88,88,34,23322439.62,428265,13
Р. Македонија - денационализација 10,1.00 EUR,92,87.5,88,89,109,44654336.4,809957,17
Вкупно Официјален пазар,,,,,,1556,285736116.25,2579899,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Адинг Скопје,9.98 EUR,350,350,350,350,3,179200,512,1
Рудници Бањани Скопје,50.00 DEM,600,600,600,600,1,88800,148,1
Бетон Штип,25.00 EUR,1400,1280,1280,1400,8,1463400,1047,3
ФЗЦ 11 Октомври Куманово,51.13 EUR,621,603,621,603,3,217980,360,3
Централна кооперативна банка Скопје,41.21 EUR,790,790,790,790,2,14220,18,2
Единство Струмица,70.00 DEM,400,400,400,400,10,317200,793,1
Караорман Скопје,50.00 EUR,684,660,684,660,6,1368933,2070,5
КЈУБИ Македонија Скопје,51.13 EUR,346,340,346,340,5,75795,220,4
Пелистерка АД Скопје,51.00 EUR,1970,1950,1950,1950,3,629120,320,3
АДУТ Македонија Битола,51.13 EUR,1000,1000,1000,1000,2,37000,37,1
Макпромет Штип,51.13 EUR,570,570,570,570,1,29640,52,1
Металец Прилеп,4.26 EUR,42,42,42,42,3,109620,2610,2
ОКТА Скопје,51.12 EUR,1760,1680,1760,1700,19,506730,292,7
Трикотажа Пелистер Битола,35.00 EUR,160,160,160,160,1,12800,80,1
Пекабеско Скопје,46.00 EUR,4250,4000,4000,4200,10,444200,106,6
Попова Кула Демир Капија,61.50 MKD,20,20,20,20,4,22160,1108,2
Прилепска Пиварница Прилеп,125.00 EUR,9215,9200,9215,9200,6,570932,62,3
Раде Кончар Скопје,25.00 EUR,1851,1800,1850,1850,21,2895932,1587,10
РЖ Економика Скопје,10.00 DEM,40,40,40,40,6,30440,761,3
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,106,91,106,94,18,576015,5967,12
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,108,99,108,100,15,423785,4194,9
РЖ Техничка контрола Скопје,5.11 EUR,351,336,351,336,21,3217335,9575,3
РЖ Уготур Скопје,5.11 EUR,10,10,10,10,4,810,81,4
Сковин Скопје,310.00 MKD,450,450,450,450,2,157500,350,1
Славеј Скопје,50.00 EUR,3000,3000,3000,3000,1,120000,40,1
Стопанска банка Скопје,201.10 MKD,190,180,190,180,8,499690,2661,3
Македонски Телеком Скопје,100.00 MKD,518,501,510,506,140,10855794,21439,20
Тутунска банка Скопје,1000.00 MKD,3380,3030,3370,3090,21,1725257,534,10
Универзална Инвестициона Банка Скопје,1000.00 MKD,470,470,470,470,1,47000,100,1
Цементарница УСЈЕ Скопје,3100.00 MKD,20051,18601,18601,20051,2,219111,11,2
Вардар осигурување Скопје,50.00 EUR,,,,9000,1,0,0,1
Пазар на акционерски друштва со посебни обврски за известување - приор. акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,380,330,330,350,4,105142,297,4
Слободен пазар - обични акции,,,,,,,,,
Благој Ѓорев Велес,25.56 EUR,390,369,390,369,3,1256800,3300,3
Квасара Битола,51.13 EUR,7000,7000,7000,7000,8,196000,28,2
Млекара Тетово,5.00 EUR,309,309,309,309,7,448977,1453,1
МЗТ Опрема за возила Скопје,50.00 EUR,660,660,660,660,1,20460,31,1
Охридска пастрмка Охрид,25.56 EUR,1550,1550,1550,1550,2,285200,184,1
,15.00 EUR,350,350,350,350,1,2555000,7300,1
Просветно дело Скопје,51.13 EUR,1600,1600,1600,1600,1,352000,220,1
Жито Југ Кавадарци,100.00 DEM,3075,3075,3075,3075,1,239850,78,1
Вкупно Редовен пазар,,,,,,376,32315828,70026,
Вкупно сите пазари ,,,,,,1932,318051944.25,2649925,
БЛОКОВИ,,,,,,,,,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Вардар осигурување Скопје,,,,,26232.44,,47743040.8,1820,
