МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
ТТК Банка АД Скопје,1000.00 MKD,1340,1129,1210,1155,66,5125950,4060,15
ЗК Пелагонија Битола,52.69 EUR,3449,2766,3449,2999,104,22419912,7486,11
Берзанска котација - обврзници,,,,,,,,,
Р.Македонија - денационализација 02,1.00 EUR,96,96,96,96,2,294152.31,4982,2
Р.Македонија - денационализација 03,1.00 EUR,95,95,95,95,5,756820.5,12953,3
Р.Македонија - денационализација 04,1.00 EUR,94.3,92.1,94.1,94,14,3399265.92,58733,8
Р.Македонија - денационализација 05,1.00 EUR,93,92.5,93,93,8,2050242.44,35847,4
Р. Македонија - денационализација 06,1.00 EUR,92,91,91,92,4,1231779.35,21863,3
Р.Македонија - денационализација 07,1.00 EUR,90,90,90,90,10,768172.59,13878,4
Р. Македонија - денационализација 08,1.00 EUR,90,87.1,89,87.1,14,5006476.41,91348,7
Р. Македонија - денационализација 09,1.00 EUR,90.5,87,88,89.2,61,17442128.74,317448,12
Р. Македонија - денационализација 10,1.00 EUR,92,88,88.9,91,134,35396793.87,643397,20
Вкупно Официјален пазар,,,,,,1642,229685635.13,1291642,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
ФЗЦ 11 Октомври Куманово,51.13 EUR,543,543,543,543,1,54300,100,1
Елмар Штип,10.00 DEM,31,31,31,31,1,37386,1206,1
Интерпромет Тетово,51.13 EUR,620,620,620,620,2,81220,131,1
КЈУБИ Македонија Скопје,51.13 EUR,339,320,339,320,2,24475,75,2
РЖ КПОР Скопје,10.00 DEM,119,119,119,119,3,1549380,13020,1
Лотарија на Македонија Скопје,51.03 EUR,401,401,401,401,1,10025,25,1
Мода Свети Николе,1.00 EUR,,,,37,2,0,0,2
Огражден Струмица,50.00 EUR,1400,1400,1400,1400,2,28000,20,1
ОКТА Скопје,51.12 EUR,1710,1549,1669,1550,8,230012,142,7
Прилепска Пиварница Прилеп,125.00 EUR,9270,9270,9270,9270,1,463500,50,1
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,98,82,90,82,10,292850,3293,6
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,90,85,90,85,10,236230,2653,5
РЖ Техничка контрола Скопје,5.11 EUR,414,345,345,361,3,251235,688,3
Скопска Пивара Скопје,361.17 USD,65696,40000,,65696,5,385696,9,4
Славеј Скопје,50.00 EUR,3000,3000,3000,3000,1,120000,40,1
Стопанска банка Скопје,201.10 MKD,170,170,170,170,4,177650,1045,3
Тајмиште Кичево,100.00 DEM,1550,1550,1550,1550,1,75950,49,1
Македонски Телеком Скопје,100.00 MKD,535,505,506,520,68,4905323,9596,20
Тутунска банка Скопје,1000.00 MKD,2800,2490,2800,2564,10,665344,251,9
Универзална Инвестициона Банка Скопје,1000.00 MKD,453,453,453,453,1,73386,162,1
Жито Полог Тетово,51.13 EUR,2400,2400,2400,2400,2,16800,7,2
Пазар на акционерски друштва со посебни обврски за известување - приор. акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,330,320,321,321,5,98751,303,4
Слободен пазар - обични акции,,,,,,,,,
АТП Пролетер Крива Паланка,50.00 EUR,307,307,307,307,1,41138,134,1
Благој Ѓорев Велес,25.56 EUR,480,350,350,480,2,769000,1900,2
Дојран АД Нов Дојран,10.00 DEM,60,60,60,60,2,48840,814,1
Исхрана Скопје,51.13 EUR,,,,1940,2,0,0,1
Квасара Битола,51.13 EUR,7000,7000,7000,7000,9,336000,48,4
Метал исток Скопје,100.00 DEM,615,615,615,615,1,140220,228,1
ОАЗА АД Штип,100.00 EUR,6162,6162,6162,6162,1,375882,61,1
Охридска пастрмка Охрид,25.56 EUR,1551,1551,1551,1551,1,57387,37,1
ЗТД Сточарство Богданци,100.00 DEM,3100,3100,3100,3100,1,195300,63,1
Туртел Штип,5.00 EUR,150,150,150,150,1,41250,275,1
Златара Рубин Скопје,51.13 EUR,3070,3070,3070,3070,1,150430,49,1
Вкупно Редовен пазар,,,,,,165,11932960,36474,
Јавна понуда на хв,,,,,,,,,
Јавна понуда на акции,,,,,,,,,
Еурохаус Скопје – јавна понуда на II емисија на обични акции,1.00 EUR,62,62,62,62,3,3162000,51000,2
Вкупно Јавна понуда на хв,,,,,,3,3162000,51000,
Вкупно сите пазари ,,,,,,1810,244780595.13,1379116,
БЛОКОВИ,,,,,,,,,
Официјален пазар,,,,,,,,,
Супер котација - обични акции,,,,,,,,,
Комерцијална банка Скопје,,,,,2799,,189237591,67609,
Берзанска котација - обични акции,,,,,,,,,
Стопанска банка Битола,,,,,2000,,30046000,15023,
Стопанска банка Битола,,,,,2000,,29480000,14740,
ЗК Пелагонија Битола,,,,,3000,,11763000,3921,
ЗК Пелагонија Битола,,,,,3000,,7122000,2374,
ЗК Пелагонија Битола,,,,,3000,,41331000,13777,
ЗК Пелагонија Битола,,,,,2862,,28259388,9874,
ЗК Пелагонија Битола,,,,,3000,,4500000,1500,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Мода Свети Николе,,,,,87.91,,20796253.33,236563,
Мода Свети Николе,,,,,87.91,,20796341.24,236564,
Скопска Пивара Скопје,,,,,65697,,3284850,50,
Скопска Пивара Скопје,,,,,65697,,34228137,521,
Жито Полог Тетово,,,,,2880,,4271040,1483,
Слободен пазар - обични акции,,,,,,,,,
Исхрана Скопје,,,,,1883,,4624648,2456,
Исхрана Скопје,,,,,1883,,3483550,1850,
