МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
ИЗВЕШТАЈ ЗА ТРГУВАЊЕ ОД 01.08.2011 ДО 31.08.2011 ГОДИНА,,,,,,,,,
Опис на ХВ,Номинална вредност,Мак.,Мин.,Почетна цена,Последна цена,Број на трансакции,Вредност,Количина,Број на ден. на тргување
Официјален пазар,,,,,,,,,
Супер котација - обични акции,,,,,,,,,
Комерцијална банка Скопје,1000.00 MKD,3610,3200,3599,3200,336,45917040,13563,21
Топлификација Скопје,51.13 EUR,3650,3400,3650,3550,78,5803700,1642,20
Берзанска котација - обични акции,,,,,,,,,
Алкалоид Скопје,25.56 EUR,4400,4150,4360,4160,307,42444395,10032,21
Бетон Скопје,255.65 EUR,7350,6825,7000,7200,14,477828,68,9
Фершпед Скопје,37400.00 MKD,52500,45000,52500,45000,16,1630310,33,9
Гранит Скопје,5.00 EUR,600,550,600,571,135,19054404,33187,21
Макошпед Скопје,1000.00 MKD,200,181,200,200,14,647901,3371,7
Хотели Метропол Охрид,5.00 EUR,222,200,222,200,5,300824,1439,3
Макпетрол Скопје,511.29 EUR,25000,21998,25000,23000,135,9702238,418,20
Македонијатурист Скопје,25.56 EUR,2900,2700,2900,2700,38,3759319,1378,12
Охридска банка Охрид,2650.00 MKD,1430,1400,1429,1400,12,704496,494,4
Реплек Скопје,562.42 EUR,40110,39500,40110,39500,7,800460,20,4
РЖ Услуги Скопје,5.11 EUR,234,200,234,207,48,1627687,7625,16
Стопанска банка Битола,3000.00 MKD,2520,2081,2520,2300,80,6717196,2909,15
Скопски Пазар Скопје,51.13 EUR,6300,5801,6300,5801,13,1826300,296,8
Макстил Скопје,5.11 EUR,185,160,185,171,155,6462760,37792,21
Технометал Вардар Скопје,51.13 EUR,800,800,800,800,2,66400,83,2
Тетекс Тетово,50.40 EUR,560,535,560,535,11,383807,693,4
Винарска визба Тиквеш Скопје,51.13 EUR,1702,1700,1702,1700,4,88460,52,2
ТТК Банка АД Скопје,1000.00 MKD,1360,1115,1320,1250,18,821459,671,8
Витаминка Прилеп,52.36 EUR,4995,4995,4995,4995,2,114885,23,2
Жито Лукс Скопје,35.79 EUR,173,173,173,173,1,54322,314,1
ЗК Пелагонија Битола,52.69 EUR,2301,2199,2199,2300,11,405866,179,6
Жито Вардар Велес,51.13 EUR,1781,1781,1781,1781,2,181662,102,1
Берзанска котација - обврзници,,,,,,,,,
Р. Македонија - девизни влогови,1.00 EUR,98.5,98,98,98,5,599200.58,9898,3
Р.Македонија - денационализација 03,1.00 EUR,94.1,94,94,94.1,2,88793509.91,1534553,2
Р.Македонија - денационализација 04,1.00 EUR,93.1,93,93,93,5,444376.15,7766,4
Р.Македонија - денационализација 05,1.00 EUR,92.5,91.5,92.3,91.5,9,7048185.18,124172,7
Р. Македонија - денационализација 06,1.00 EUR,90.5,89.7,90.2,90.5,5,62948582.06,1140994,2
Р.Македонија - денационализација 07,1.00 EUR,89.5,89.4,89.4,89.5,3,17408831.44,316626,2
Р. Македонија - денационализација 08,1.00 EUR,88.7,88.5,88.7,88.5,3,347064.4,6374,2
Р. Македонија - денационализација 09,1.00 EUR,88,87.2,87.2,88,11,3010165.81,55664,2
Р. Македонија - денационализација 10,1.00 EUR,88,87,87.6,87.9,118,11782365.75,217912,19
Вкупно Официјален пазар,,,,,,1605,342376000.28,3530343,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Аутомакедонија Скопје,44.48 EUR,1504,1504,1504,1504,1,293280,195,1
Бетон Штип,25.00 EUR,1200,1000,1000,1200,7,300300,287,5
ФЗЦ 11 Октомври Куманово,51.13 EUR,653,631,653,640,8,279468,434,5
Централна кооперативна банка Скопје,41.21 EUR,790,790,790,790,4,28440,36,4
Фустеларко Борец Битола,33.24 EUR,400,400,400,400,1,9600,24,1
ИДЕВЕЛОП Скопје,1.00 EUR,20,20,20,20,1,60000,3000,1
Јака 80 Радовиш,5.00 EUR,291,291,291,291,1,68385,235,1
Киро Ќучук Велес,153.38 EUR,1190,1190,1190,1190,1,11900,10,1
КЈУБИ Македонија Скопје,51.13 EUR,415,342,415,350,24,548076,1529,11
Лотарија на Македонија Скопје,51.03 EUR,845,711,711,845,5,940523,1309,3
Пелистерка АД Скопје,51.00 EUR,1900,1900,1900,1900,1,53200,28,1
Металец Прилеп,4.26 EUR,40,39,39,40,3,18670,468,2
Охим Гес Гостивар,10.00 EUR,30,30,30,30,1,43410,1447,1
ОКТА Скопје,51.12 EUR,1760,1700,1750,1760,25,910099,528,11
Трикотажа Пелистер Битола,35.00 EUR,160,160,160,160,1,10400,65,1
Пекабеско Скопје,46.00 EUR,4050,4050,4050,4050,1,81000,20,1
Попова Кула Демир Капија,61.50 MKD,24,24,24,24,4,114384,4766,1
Прилепска Пиварница Прилеп,125.00 EUR,10000,9500,9999,9500,7,339495,35,5
Раде Кончар Скопје,25.00 EUR,1851,1850,1850,1850,19,2446309,1322,14
РЖ Економика Скопје,10.00 DEM,40,40,40,40,1,10000,250,1
РЖ Фаморд Скопје,5.00 EUR,30,30,30,30,1,9000,300,1
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,122,100,122,103,49,1474868,14127,14
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,120,111,120,111,7,195664,1674,5
РЖ Техничка контрола Скопје,5.11 EUR,336,336,336,336,2,5040,15,2
РЖ Уготур Скопје,5.11 EUR,10,10,10,10,2,16000,1600,2
Силекс Кратово,85.00 DEM,66,66,66,66,2,59664,904,2
Сигурносно стакло Прилеп,51.20 EUR,350,350,350,350,1,27650,79,1
Стопанска банка Скопје,201.10 MKD,200,180,200,190,25,1611880,8450,10
Тајмиште Кичево,100.00 DEM,1550,1550,1550,1550,5,9572800,6176,3
Технокомерц Скопје,51.13 EUR,1000,1000,1000,1000,1,98000,98,1
Македонски Телеком Скопје,100.00 MKD,510,500,501,510,145,18467733,36669,20
Тутунска банка Скопје,1000.00 MKD,3480,3300,3300,3400,15,3155392,939,7
Тутун Скопје,31.00 EUR,50,50,50,50,4,401950,8039,1
Универзална Инвестициона Банка Скопје,1000.00 MKD,527,512,527,512,2,87323,169,2
Цементарница УСЈЕ Скопје,3100.00 MKD,18060,18060,18060,18060,1,90300,5,1
Челичен лив и гранулат Железник Д. Хисар,51.10 EUR,101,101,101,101,2,6262,62,1
Жито Полог Тетово,51.13 EUR,2000,1900,1900,2000,2,342100,180,2
Жито Скопје Скопје,50.00 EUR,435,435,435,435,1,59595,137,1
Пазар на акционерски друштва со посебни обврски за известување - приор. акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,340,330,340,330,3,69480,208,3
Слободен пазар - обични акции,,,,,,,,,
Печатница 11 Октомври Прилеп,50.00 EUR,300,300,300,300,1,218400,728,1
Агро-Тиквеш Кавадарци,2663.43 MKD,100,100,100,100,5,700000,7000,5
Благој Ѓорев Велес,25.56 EUR,400,400,400,400,1,540000,1350,1
Бомекс-Рефрактори АД Пехчево,136.50 EUR,2829,2829,2829,2829,1,127305,45,1
Град. институт Македонија Скопје,51.12 EUR,4500,4000,4000,4500,2,58000,14,2
Исхрана Скопје,51.13 EUR,1940,1940,1940,1940,2,3589000,1850,1
Карномак с.Породин,1.00 EUR,20,20,20,20,1,230000,11500,1
Козјак Куманово,25.60 EUR,,,,200,1,0,0,1
Квасара Битола,51.13 EUR,9000,6033,6034,9000,4,226219,37,4
Просветно дело Скопје,51.13 EUR,1600,1600,1600,1600,6,2956800,1848,6
РЖ Инжинеринг Скопје,10.00 DEM,600,600,600,600,3,117600,196,1
Траншпед Македонија Струмица,25.56 EUR,500,500,500,500,1,50000,100,1
Трготекстил заед. служ. Скопје,100.00 DEM,1873,1873,1873,1873,1,86158,46,1
Туртел Штип,5.00 EUR,150,150,150,150,2,65850,439,2
Вкупно Редовен пазар,,,,,,417,51282972,120972,
Вкупно сите пазари ,,,,,,2022,393658972.28,3651315,
БЛОКОВИ,,,,,,,,,
Редовен пазар,,,,,,,,,
Слободен пазар - обични акции,,,,,,,,,
Козјак Куманово,,,,,206,,5000444,24274,
