МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Вкупно Официјален пазар,,,,,,1809,420750192.67,4286420,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Адинг Скопје,9.98 EUR,388,388,388,388,3,419040,1080,1
Ангропромет-Тиквешанка Кавадарци,50.00 EUR,700,700,700,700,1,35000,50,1
Аутомакедонија Скопје,44.48 EUR,1850,1850,1850,1850,1,3700,2,1
Рудници Бањани Скопје,50.00 DEM,600,600,600,600,1,40800,68,1
Живин. фарма Белимбегово Скопје,10.00 DEM,61,61,61,61,1,89304,1464,1
ФЗЦ 11 Октомври Куманово,51.13 EUR,720,700,720,700,14,867480,1217,6
Централна кооперативна банка Скопје,41.21 EUR,790,790,790,790,2,158000,200,1
ИДЕВЕЛОП Скопје,1.00 EUR,25,25,25,25,1,50000,2000,1
Интерпромет Тетово,51.13 EUR,620,620,620,620,3,173600,280,1
Караорман Скопје,50.00 EUR,684,684,684,684,1,1354320,1980,1
Пелистерка АД Скопје,51.00 EUR,1900,1900,1900,1900,5,237500,125,3
Металец Прилеп,4.26 EUR,40,40,40,40,2,10000,250,1
ОКТА Скопје,51.12 EUR,2163,2100,2102,2163,10,509592,241,6
Попова Кула Демир Капија,61.50 MKD,25,25,25,25,1,3000,120,1
Прилепска Пиварница Прилеп,125.00 EUR,10500,10500,10500,10500,5,346500,33,4
Раде Кончар Скопје,25.00 EUR,1850,1797,1850,1800,5,318140,174,5
РЖ Фаморд Скопје,5.00 EUR,30,30,30,30,1,15000,500,1
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,132,123,128,129,17,437139,3463,9
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,130,120,130,126,16,315401,2495,11
РЖ Техничка контрола Скопје,5.11 EUR,322,322,322,322,1,2254,7,1
Скопска Пивара Скопје,361.17 USD,20000,20000,20000,20000,2,2000000,100,2
Стопанска банка Скопје,201.10 MKD,220,200,220,205,42,1661439,8138,15
Македонски Телеком Скопје,100.00 MKD,561,450,560,480,217,24676304,45429,19
Тутунска банка Скопје,1000.00 MKD,3550,3333,3550,3450,34,3228424,934,11
Универзална Инвестициона Банка Скопје,1000.00 MKD,500,500,500,500,2,75000,150,2
Жито Караорман Кичево,256.00 EUR,6150,6150,6150,6150,11,3198000,520,1
Пазар на акционерски друштва со посебни обврски за известување - приор. акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,398,356,356,380,4,56600,148,3
Слободен пазар - обични акции,,,,,,,,,
Агро-Тиквеш Кавадарци,2663.43 MKD,600,500,500,600,2,56000,110,2
Благој Ѓорев Велес,25.56 EUR,485,400,485,400,2,177000,400,2
Текстил Елма Прилеп,51.00 EUR,615,615,615,615,3,19065,31,1
Еурохотел Струга,1300.00 DEM,39975,39975,39975,39975,1,1079325,27,1
ФАВОРИТ ВМ АД Штип,5.11 EUR,315,315,315,315,1,2835,9,1
Град. институт Македонија Скопје,51.12 EUR,4000,4000,4000,4000,1,60000,15,1
Градинар Охрид,100.00 DEM,310,310,310,310,4,181040,584,4
Извозно и кредитна банка Скопје,10000.00 MKD,,,,50000,2,0,0,2
Илинден Струга,25.00 EUR,1550,1550,1550,1550,9,317750,205,1
Киро Дандаро Битола,5.11 EUR,220,220,220,220,1,126500,575,1
КИЦ КОМЕРЦ АД Штип,5.11 EUR,315,315,315,315,1,2835,9,1
КОМПАНИ БОЕМ АД Штип,5.11 EUR,315,315,315,315,1,3150,10,1
Квасара Битола,51.13 EUR,6033,6033,6033,6033,1,24132,4,1
КВАТРО КОМПАНИ АД Штип,5.11 EUR,315,315,315,315,1,2835,9,1
Млекара Тетово,5.00 EUR,309,309,309,309,2,61800,200,1
НАМА Куманово,120.00 EUR,,,,1500,1,0,0,1
Охридска пастрмка Охрид,25.56 EUR,500,500,500,500,3,1513500,3027,1
Просветно дело Скопје,51.13 EUR,1600,1600,1600,1600,1,800000,500,1
Текстил Скопје,102.26 EUR,6290,6290,6290,6290,3,1981350,315,2
Златара Рубин Скопје,51.13 EUR,6150,6150,6150,6150,4,1918800,312,3
Жито Југ Кавадарци,100.00 DEM,3075,3075,3075,3075,1,107625,35,1
ЗУМ СКопје,10.00 DEM,1511,1511,1511,1511,14,1718007,1137,4
Вкупно Редовен пазар,,,,,,462,50435086,78682,
Вкупно сите пазари ,,,,,,2271,471185278.67,4365102,
БЛОКОВИ,,,,,,,,,
Официјален пазар,,,,,,,,,
Супер котација - обични акции,,,,,,,,,
Комерцијална банка Скопје,,,,,3680.71,,82595132.4,22440,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Македонски Телеком Скопје,,,,,599,,5074129,8471,
Слободен пазар - обични акции,,,,,,,,,
Извозно и кредитна банка Скопје,,,,,31285.17,,871886402.73,27869,
Извозно и кредитна банка Скопје,,,,,60551.3,,633851008.4,10468,
НАМА Куманово,,,,,1500,,7440000,4960,
