МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Р.Македонија - денационализација 03,1.00 EUR,93.8,93.8,93.8,93.8,1,1008434.04,17479,1
Р.Македонија - денационализација 04,1.00 EUR,92,92,92,92,4,484713.82,8562,4
Р.Македонија - денационализација 05,1.00 EUR,91.1,90.5,90.8,90.5,6,653649.01,11687,4
Р. Македонија - денационализација 06,1.00 EUR,89,89,89,89,6,178625.96,3263,4
Р.Македонија - денационализација 07,1.00 EUR,89,87.5,87.5,89,12,517000.29,9457,5
Р. Македонија - денационализација 08,1.00 EUR,90,87,88,88.3,141,74938412.15,1393344,17
Р. Македонија - денационализација 09,1.00 EUR,89,87,87,88.5,114,31702006.01,583404,20
Вкупно Официјален пазар,,,,,,1755,252023481.64,2183926,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Адинг Скопје,9.98 EUR,399,399,399,399,2,47880,120,1
Ангропромет-Тиквешанка Кавадарци,50.00 EUR,700,700,700,700,1,35000,50,1
ФЗЦ 11 Октомври Куманово,51.13 EUR,760,720,760,720,17,539507,734,10
Факом Скопје,51.13 EUR,5502,5502,5502,5502,1,44016,8,1
Фустеларко Борец Битола,33.24 EUR,400,400,400,400,7,112000,280,7
Караорман Скопје,50.00 EUR,684,684,684,684,3,17784,26,3
КЈУБИ Македонија Скопје,51.13 EUR,550,524,541,524,6,233576,432,5
Карпош Скопје,17.04 EUR,200,200,200,200,1,24000,120,1
Мермерен комбинат Прилеп,1.00 EUR,390,300,300,390,5,2157000,7187,2
ОКТА Скопје,51.12 EUR,2071,2052,2060,2065,7,276296,134,5
Попова Кула Демир Капија,61.50 MKD,22,22,22,22,4,57904,2632,3
Прилепска Пиварница Прилеп,125.00 EUR,10502,10000,10000,10500,7,867022,84,4
Раде Кончар Скопје,25.00 EUR,2000,1795,1850,1850,34,4659882,2413,12
РЖ Фаморд Скопје,5.00 EUR,30,30,30,30,1,15000,500,1
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,146,129,134,129,55,2203996,16275,13
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,139,130,132,133,7,97180,739,5
РЖ Техничка контрола Скопје,5.11 EUR,350,321,350,321,2,6418,19,2
Силекс Кратово,85.00 DEM,67,66,66,67,3,25950,390,2
Славеј Скопје,50.00 EUR,3000,3000,3000,3000,3,300000,100,2
Стопанска банка Скопје,201.10 MKD,231,219,225,219,10,386613,1743,5
Тајмиште Кичево,100.00 DEM,1550,1550,1550,1550,4,165850,107,4
Македонски Телеком Скопје,100.00 MKD,565,532,538,560,255,25063952,45396,22
Тутунска банка Скопје,1000.00 MKD,4150,3480,4120,3520,78,5513782,1451,16
Универзална Инвестициона Банка Скопје,1000.00 MKD,513,513,513,513,1,51300,100,1
Цементарница УСЈЕ Скопје,3100.00 MKD,16501,16010,16010,16501,2,48521,3,2
Ветекс Велес,51.13 EUR,930,930,930,930,1,930,1,1
Челичен лив и гранулат Железник Д. Хисар,51.10 EUR,103,101,101,103,2,6461,63,2
Жито Полог Тетово,51.13 EUR,1900,1900,1900,1900,3,180500,95,2
Пазар на акционерски друштва со посебни обврски за известување - приор. акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,399,386,386,394,11,203812,518,6
Слободен пазар - обични акции,,,,,,,,,
Аукто&Хита брокери АД Скопје,10.00 EUR,614,614,614,614,1,921000,1500,1
Баргала Штип,50.85 EUR,210,210,210,210,1,21000,100,1
Благој Ѓорев Велес,25.56 EUR,530,520,530,520,3,687000,1300,3
Текстил Елма Прилеп,51.00 EUR,615,615,615,615,2,72570,118,1
Дојран АД Нов Дојран,10.00 DEM,60,60,60,60,1,39960,666,1
Македонска Берза,607.10 EUR,,,,149999,1,0,0,1
Машинопромет Скопје,25.56 EUR,,,,1409,3,0,0,3
НАМА Куманово,120.00 EUR,1500,1500,,1500,3,1200000,800,2
Просветно дело Скопје,51.13 EUR,1600,1600,1600,1600,2,1264000,790,1
Стоби Велес,100.00 DEM,600,600,600,600,2,60000,100,2
Текстил Скопје,102.26 EUR,6290,6290,6290,6290,1,974950,155,1
Трготекстил заед. служ. Скопје,100.00 DEM,1200,1200,1200,1200,1,150000,125,1
Туртел Штип,5.00 EUR,170,170,170,170,1,193800,1140,1
Златара Рубин Скопје,51.13 EUR,6150,6150,6150,6150,2,670350,109,2
Жито Југ Кавадарци,100.00 DEM,,,,1550,1,0,0,1
ЗУМ СКопје,10.00 DEM,1511,1511,,1511,3,1025969,679,3
Вкупно Редовен пазар,,,,,,561,50622731,89302,
Вкупно сите пазари ,,,,,,2316,302646212.64,2273228,
БЛОКОВИ,,,,,,,,,
Официјален пазар,,,,,,,,,
Супер котација - обични акции,,,,,,,,,
Комерцијална банка Скопје,,,,,3650,,3650000,1000,
Комерцијална банка Скопје,,,,,3630,,3630000,1000,
Редовен пазар,,,,,,,,,
Слободен пазар - обични акции,,,,,,,,,
Македонска Берза,,,,,150000,,22200000,148,
Машинопромет Скопје,,,,,1367,,3611614,2642,
Машинопромет Скопје,,,,,1367,,3007400,2200,
Машинопромет Скопје,,,,,1367,,3328645,2435,
НАМА Куманово,,,,,1500,,11400000,7600,
Жито Југ Кавадарци,,,,,3075,,4904625,1595,
ЗУМ СКопје,,,,,2529,,43043580,17020,
