МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Р.Македонија - денационализација 02,1.00 EUR,96,90.6,90.6,95.2,5,1298574.71,22114,5
Р.Македонија - денационализација 03,1.00 EUR,93,93,93,93,4,347501.03,6075,4
Р.Македонија - денационализација 04,1.00 EUR,92.5,91.1,91.2,92,28,141835034.84,2528150,10
Р.Македонија - денационализација 05,1.00 EUR,90.5,90,90,90.5,4,857675.57,15488,4
Р. Македонија - денационализација 06,1.00 EUR,89,89,89,89,6,903898.07,16513,5
Р.Македонија - денационализација 07,1.00 EUR,88.5,88,88,88.5,7,256679.35,4725,4
Р. Македонија - денационализација 08,1.00 EUR,90,88,88,89,20,1913435.83,34995,6
Р. Македонија - денационализација 09,1.00 EUR,90,87.6,89,88,191,96654093.71,1782743,18
Вкупно Официјален пазар,,,,,,1895,385364151,4529903,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Адинг Скопје,9.98 EUR,400,350,350,360,7,202002,557,4
Ангропромет-Тиквешанка Кавадарци,50.00 EUR,700,700,700,700,1,49000,70,1
Аутомакедонија Скопје,44.48 EUR,1900,1900,1900,1900,4,285000,150,1
ФЗЦ 11 Октомври Куманово,51.13 EUR,900,680,680,800,19,866898,1113,9
Единство Струмица,70.00 DEM,400,400,400,400,2,74400,186,1
Факом Скопје,51.13 EUR,8500,8500,8500,8500,1,102000,12,1
ИДЕВЕЛОП Скопје,1.00 EUR,24,20,20,24,3,51826,2283,3
КЈУБИ Македонија Скопје,51.13 EUR,550,470,470,550,2,71750,145,2
Карпош Скопје,17.04 EUR,154,154,154,154,1,27720,180,1
Машинопромет Скопје,25.56 EUR,1410,1353,1353,1409,19,2869940,2044,7
ОКТА Скопје,51.12 EUR,2261,2000,2000,2261,21,394614,181,4
Попова Кула Демир Капија,61.50 MKD,22,20,20,22,2,52000,2450,2
Прилепска Пиварница Прилеп,125.00 EUR,10662,9711,10300,10662,6,749203,73,6
Раде Кончар Скопје,25.00 EUR,1854,1800,1850,1850,7,771540,421,5
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,170,109,110,152,49,1758080,11976,14
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,155,110,110,141,25,516113,4076,11
РЖ Техничка контрола Скопје,5.11 EUR,450,450,450,450,1,33750,75,1
Силекс Кратово,85.00 DEM,65,65,65,65,1,17810,274,1
Скопска Пивара Скопје,361.17 USD,30000,30000,30000,30000,1,60000,2,1
Стопанска банка Скопје,201.10 MKD,264,220,220,247,23,642048,2702,8
Тајмиште Кичево,100.00 DEM,1550,1550,1550,1550,3,110050,71,3
Македонски Телеком Скопје,100.00 MKD,568,494,494,552,177,16503635,30411,18
Тутунска банка Скопје,1000.00 MKD,4300,3600,3600,4000,63,6625970,1706,13
Транскоп-Патнички сооб. Битола,51.13 EUR,600,600,600,600,1,24000,40,1
Универзална Инвестициона Банка Скопје,1000.00 MKD,550,490,490,550,6,414110,809,3
Вардар осигурување Скопје,50.00 EUR,9000,9000,9000,9000,1,27000,3,1
Челичен лив и гранулат Железник Д. Хисар,51.10 EUR,101,101,101,101,4,18483,183,3
Пазар на акционерски друштва со посебни обврски за известување - приор. акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,400,360,360,400,7,270640,689,2
Слободен пазар - обични акции,,,,,,,,,
Благој Ѓорев Велес,25.56 EUR,566,550,550,550,3,335942,609,3
Текстил Елма Прилеп,51.00 EUR,615,615,615,615,5,278595,453,2
Дојран АД Нов Дојран,10.00 DEM,100,100,100,100,3,2444100,24441,1
Град. институт Македонија Скопје,51.12 EUR,3001,3001,3001,3001,1,15005,5,1
К МК Брокер Скопје,500.00 EUR,18540,18450,18450,18540,2,944100,51,2
МЗТ Опрема за возила Скопје,50.00 EUR,660,660,660,660,3,239580,363,1
Топлификација Одржување Скопје,30.70 EUR,18000,17900,18000,17900,2,35900,2,2
Туртел Штип,5.00 EUR,170,170,170,170,1,164050,965,1
Вкупно Редовен пазар,,,,,,477,38046854,89771,
Вкупно сите пазари ,,,,,,2372,423411005,4619674,
БЛОКОВИ,,,,,,,,,
Официјален пазар,,,,,,,,,
Берзанска котација - обични акции,,,,,,,,,
Бетон Скопје,,,,,5250,,11151000,2124,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Машинопромет Скопје,,,,,1247,,10216671,8193,
