МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
ИЗВЕШТАЈ ЗА ТРГУВАЊЕ ОД 01.06.2011 ДО 30.06.2011 ГОДИНА,,,,,,,,,
Опис на ХВ,Номинална вредност,Мак.,Мин.,Почетна цена,Последна цена,Број на трансакции,Вредност,Количина,Број на ден. на тргување
Официјален пазар,,,,,,,,,
Супер котација - обични акции,,,,,,,,,
Комерцијална банка Скопје,1000.00 MKD,3950,3700,3840,3800,169,34663617,8997,20
Топлификација Скопје,51.13 EUR,4090,3785,4088,3849,58,3748517,960,19
Берзанска котација - обични акции,,,,,,,,,
Алкалоид Скопје,25.56 EUR,4552,4151,4550,4400,315,33811909,7575,21
Бетон Скопје,255.65 EUR,8100,7700,7701,7750,19,714149,91,10
ЕМО Охрид,30.68 EUR,121,120,120,121,4,132448,1103,2
Фершпед Скопје,37400.00 MKD,55101,52980,55101,53000,10,1451184,27,6
Гранит Скопје,5.00 EUR,627,600,625,610,188,13781865,22603,21
Комуна Скопје,25.56 EUR,476,465,471,465,11,893211,1899,6
Макошпед Скопје,1000.00 MKD,223,200,223,200,8,226830,1090,6
Хотели Метропол Охрид,5.00 EUR,228,222,228,222,6,312996,1382,2
Макпетрол Скопје,511.29 EUR,28000,26000,28000,26500,79,5357807,199,19
Македонијатурист Скопје,25.56 EUR,2960,2800,2960,2800,11,1905242,652,5
Охридска банка Охрид,2650.00 MKD,1700,1500,1700,1500,15,1196586,748,7
Реплек Скопје,562.42 EUR,42100,41100,41500,41100,10,831000,20,7
РЖ Економика Скопје,10.00 DEM,40,40,40,40,1,960,24,1
РЖ Институт Скопје,5.11 EUR,400,381,400,381,2,4686,12,2
РЖ Интер-Трансшпед Скопје,5.11 EUR,70,70,70,70,4,39410,563,3
РЖ Услуги Скопје,5.11 EUR,278,246,273,253,24,537531,2074,11
Стопанска банка Битола,3000.00 MKD,2650,2400,2650,2400,53,3411600,1351,15
Скопски Пазар Скопје,51.13 EUR,6400,6000,6300,6100,20,2003738,326,10
Макстил Скопје,5.11 EUR,212,198,212,198,82,2812506,13905,20
Технометал Вардар Скопје,51.13 EUR,800,800,800,800,2,67200,84,1
Тетекс Тетово,50.40 EUR,560,545,545,554,5,125638,227,4
Тутунски комбинат Прилеп,51.13 EUR,200,200,200,200,1,32600,163,1
Винарска визба Тиквеш Скопје,51.13 EUR,1701,1701,1701,1701,2,42525,25,2
ТТК Банка АД Скопје,1000.00 MKD,1249,990,990,1249,42,5810528,5081,12
Жито Лукс Скопје,35.79 EUR,175,175,175,175,2,108850,622,1
ЗК Пелагонија Битола,52.69 EUR,2350,2300,2350,2300,5,201350,86,4
Берзанска котација - обврзници,,,,,,,,,
Р. Македонија - девизни влогови,1.00 EUR,98.2,98,98.2,98.1,6,857241.65,14178,4
Р.Македонија - денационализација 01,1.00 EUR,97,97,97,97,1,717.05,12,1
Р.Македонија - денационализација 02,1.00 EUR,95,94,94,95,3,451132.89,7714,2
Р.Македонија - денационализација 03,1.00 EUR,94,94,94,94,2,97271.09,1681,2
Р.Македонија - денационализација 04,1.00 EUR,93.6,93,93.5,93,12,1505780.65,26186,9
Р.Македонија - денационализација 05,1.00 EUR,93,91.5,93,92,4,505875.02,8884,3
Р. Македонија - денационализација 06,1.00 EUR,90.5,90.5,90.5,90.5,1,66878.38,1200,1
Р.Македонија - денационализација 07,1.00 EUR,88.5,88.5,88.5,88.5,4,382733.6,7022,3
Р. Македонија - денационализација 08,1.00 EUR,89,88.3,89,88.5,23,6441512.27,117973,11
Р. Македонија - денационализација 09,1.00 EUR,88,87.3,87.3,87.6,33,5046628.62,93536,13
Р. Македонија - денационализација 10,1.00 EUR,87.3,86.1,86.1,87.3,146,18070455.98,338358,21
Вкупно Официјален пазар,,,,,,1383,147652710.2,688633,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Адинг Скопје,9.98 EUR,351,351,351,351,1,35100,100,1
Алкалоид Берово,255.60 EUR,8000,8000,8000,8000,1,160000,20,1
ФЗЦ 11 Октомври Куманово,51.13 EUR,720,700,720,700,5,101200,144,4
Елмар Штип,10.00 DEM,31,31,31,31,9,345185,11135,2
Фустеларко Борец Битола,33.24 EUR,400,400,400,400,2,44800,112,2
Киро Ќучук Велес,153.38 EUR,1199,1199,1199,1199,1,1199,1,1
КЈУБИ Македонија Скопје,51.13 EUR,450,415,427,415,6,184735,440,4
Карпош Скопје,17.04 EUR,,,,200,1,0,0,1
Металец Прилеп,4.26 EUR,40,40,40,40,1,800,20,1
ОКТА Скопје,51.12 EUR,2111,1902,2111,1902,16,543571,262,9
Прилепска Пиварница Прилеп,125.00 EUR,11200,11000,11200,11000,18,2806900,255,11
Раде Кончар Скопје,25.00 EUR,1855,1800,1800,1850,21,10677830,5805,11
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,134,122,131,125,22,513086,3976,10
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,130,123,130,123,9,203076,1599,8
РЖ Техничка контрола Скопје,5.11 EUR,331,330,330,331,2,5620,17,2
РЖ Уготур Скопје,5.11 EUR,10,10,10,10,1,260,26,1
Скопска Пивара Скопје,361.17 USD,23000,21000,21000,23000,2,155000,7,2
Славеј Скопје,50.00 EUR,3000,3000,3000,3000,2,813000,271,1
Стопанска банка Скопје,201.10 MKD,209,196,203,200,13,308052,1520,10
Македонски Телеком Скопје,100.00 MKD,510,500,506,500,114,6863920,13679,21
Тутунска банка Скопје,1000.00 MKD,3652,3550,3652,3550,16,1061066,292,8
Челичен лив и гранулат Железник Д. Хисар,51.10 EUR,103,101,103,101,3,16392,162,3
Пазар на акционерски друштва со посебни обврски за известување - приор. акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,429,405,405,422,7,202472,479,5
Слободен пазар - обични акции,,,,,,,,,
Агро-Тиквеш Кавадарци,2663.43 MKD,800,100,800,100,5,21200,60,5
Текстил Елма Прилеп,51.00 EUR,615,615,615,615,2,11070,18,1
Димче Мирчев Велес,51.13 EUR,600,600,600,600,2,154800,258,1
Дојран АД Нов Дојран,10.00 DEM,60,60,60,60,2,8400,140,1
Металец Битола,51.13 EUR,1200,1200,1200,1200,1,421200,351,1
Град. институт Македонија Скопје,51.12 EUR,4000,4000,4000,4000,1,20000,5,1
Градинар Охрид,100.00 DEM,310,310,310,310,1,16430,53,1
Интекс Скопје,51.00 EUR,1503,1503,1503,1503,1,1503,1,1
Исхрана Скопје,51.13 EUR,,,,2000,1,0,0,1
Квасара Битола,51.13 EUR,6033,6033,6033,6033,1,60330,10,1
Лихнида Охрид,10.22 EUR,615,615,615,615,1,5535,9,1
РЖ МРТТ Скопје,5.11 EUR,5,5,5,5,1,21490,4298,1
МЗТ Пумпи-Инком АД Скопје,50.00 EUR,4668,4668,4668,4668,2,126036,27,1
СОКОТАБ Битола,52.00 EUR,19680,19680,19680,19680,2,865920,44,1
Солун 2001 Гевгелија,5.00 EUR,30,30,30,30,1,1200,40,1
ЗТД Сточарство Богданци,100.00 DEM,3100,3100,3100,3100,2,390600,126,1
Стоби Велес,100.00 DEM,600,600,600,600,1,48000,80,1
Златара Рубин Скопје,51.13 EUR,6160,6160,6160,6160,5,2371600,385,3
ЗУМ СКопје,314.00 MKD,1511,1511,1511,1511,1,9066,6,1
Вкупно Редовен пазар,,,,,,306,29597644,46233,
Вкупно сите пазари ,,,,,,1689,177250354.2,734866,
БЛОКОВИ,,,,,,,,,
Официјален пазар,,,,,,,,,
Супер котација - обични акции,,,,,,,,,
Комерцијална банка Скопје,,,,,3800,,7083200,1864,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Карпош Скопје,,,,,350,,5234600,14956,
Тутунска банка Скопје,,,,,6330.71,,1444446447.15,228165,
Слободен пазар - обични акции,,,,,,,,,
Исхрана Скопје,,,,,2000,,6832000,3416,
МЗТ Пумпи-Инком АД Скопје,,,,,4668,,3001524,643,
