МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
КЈУБИ Македонија Скопје,51.13 EUR,420,415,415,420,8,135300,325,2
Лихнида Охрид,10.22 EUR,615,615,615,615,9,123000,200,2
Пелистерка АД Скопје,51.00 EUR,1999,1999,1999,1999,1,119940,60,1
ОКТА Скопје,51.12 EUR,1968,1900,1968,1900,7,137726,72,5
Попова Кула Демир Капија,61.50 MKD,21,21,21,21,4,32550,1550,3
Прилепска Пиварница Прилеп,125.00 EUR,9750,9000,9500,9000,15,762160,82,5
Раде Кончар Скопје,25.00 EUR,1920,1600,1600,1890,18,5337860,2884,5
РЖ Фаморд Скопје,5.00 EUR,30,30,30,30,1,15000,500,1
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,138,125,134,125,25,1365192,10330,13
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,140,125,134,125,11,563204,4276,6
РЖ Техничка контрола Скопје,5.11 EUR,360,350,360,350,4,244380,686,2
Сковин Скопје,310.00 MKD,500,500,500,500,1,14500,29,1
Сигурносно стакло Прилеп,51.20 EUR,350,350,350,350,1,22050,63,1
Стопанска банка Скопје,201.10 MKD,216,195,216,196,25,1220116,5968,16
Трансбалкан Гевгелија,100.00 EUR,615,615,615,615,4,115005,187,1
Македонски Телеком Скопје,100.00 MKD,400,395,397,398,170,13388377,33752,20
Тутунска банка Скопје,1000.00 MKD,3701,3450,3700,3450,18,1780900,486,7
Цементарница УСЈЕ Скопје,3100.00 MKD,15200,15100,15102,15100,10,559720,37,5
Пазар на акционерски друштва со посебни обврски за известување - приор. акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,391,337,391,337,5,136070,390,4
Слободен пазар - обични акции,,,,,,,,,
Коста Абраш Охрид,51.13 EUR,600,600,600,600,1,40200,67,1
МЗТ Енергетика Скопје,100.00 DEM,3498,3394,3498,3394,2,51950,15,2
Квасара Битола,51.13 EUR,10000,10000,10000,10000,2,100000,10,1
Просветно дело Скопје,51.13 EUR,1600,1600,1600,1600,3,985600,616,3
Рудник за нем. Стрмош Пробиштип,25.56 EUR,1500,1500,1500,1500,3,450000,300,2
Нови Триглав АД Скопје,8.00 EUR,200,200,200,200,1,1000,5,1
Туртел Штип,5.00 EUR,170,170,170,170,2,679320,3996,1
Ветеринарно сточарски центар Куманово,5.00 EUR,152,152,152,152,1,170088,1119,1
ЗИМ Скопје,20.00 EUR,1244,1244,1244,1244,2,201528,162,1
Жито Југ Кавадарци,100.00 DEM,1550,1550,1550,1550,1,124000,80,1
Вкупно Редовен пазар,,,,,,450,44157346,78885,
Вкупно сите пазари ,,,,,,1970,266200907.81,1528628,
