МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Р.Македонија - денационализација 04,1.00 EUR,85.2,84.1,84.1,84.4,12,1220996.51,23454,6
Р.Македонија - денационализација 05,1.00 EUR,85,84.5,84.5,85,7,3640382.07,69996,6
Р. Македонија - денационализација 06,1.00 EUR,83,80,82,82,7,847272.38,16689,4
Р.Македонија - денационализација 07,1.00 EUR,81.3,79,81,80,12,1128543.8,22695,7
Р. Македонија - денационализација 08,1.00 EUR,83.9,78,83.9,78,20,1543545.41,31673,8
Р. Македонија - денационализација 09,1.00 EUR,79,77,77.5,77.5,309,72405743.18,1515986,22
Вкупно Официјален пазар,,,,,,1831,195254226.32,1839618,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Ангропромет-Тиквешанка Кавадарци,50.00 EUR,700,700,700,700,4,83300,119,2
Рудници Бањани Скопје,50.00 DEM,600,600,600,600,1,120000,200,1
Бетон Штип,25.00 EUR,690,690,690,690,1,82800,120,1
Благој Ѓорев Велес,25.56 EUR,700,700,700,700,2,168000,240,2
ФЗЦ 11 Октомври Куманово,51.13 EUR,801,643,801,781,38,1575038,2106,14
Гетро Гостивар,10726.00 MKD,3000,3000,3000,3000,25,420000,140,1
ИЦН-Фарм АД Скопје,9.13 EUR,90,90,90,90,1,1980,22,1
Шпаркасе банка Македонија АД Скопје,2670.00 MKD,5000,5000,5000,5000,2,1475000,295,2
Караорман Скопје,50.00 EUR,620,400,602,620,10,290860,491,6
КЈУБИ Македонија Скопје,51.13 EUR,450,410,450,410,13,174420,417,7
Лихнида Охрид,10.22 EUR,615,615,615,615,6,35055,57,1
Млаз Богданци,35.00 EUR,130,130,130,130,1,26000,200,1
МЗТ Пумпи Скопје,51.00 EUR,370,370,370,370,1,10360,28,1
ОКТА Скопје,51.12 EUR,2050,1950,2000,2050,13,285247,143,6
АДГ Пелагонија Скопје,250.00 EUR,500,500,500,500,1,2000,4,1
Попова Кула Демир Капија,61.50 MKD,21,21,21,21,5,48300,2300,3
Прилепска Пиварница Прилеп,125.00 EUR,10500,10000,10200,10500,10,604000,59,6
Просветно дело Скопје,51.13 EUR,1600,1600,1600,1600,2,108800,68,1
Раде Кончар Скопје,25.00 EUR,2000,1502,1502,1899,24,2091180,1130,7
РЖ Фаморд Скопје,5.00 EUR,35,35,35,35,2,35000,1000,2
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,161,127,156,150,29,855539,5879,14
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,156,127,156,150,26,701837,5087,13
РЖ Техничка контрола Скопје,5.11 EUR,305,291,291,305,4,76640,260,2
РЖ Уготур Скопје,5.11 EUR,30,30,30,30,1,720,24,1
Стопанска банка Скопје,201.10 MKD,210,185,195,210,29,1156855,5855,14
Струмица Табак Струмица,51.13 EUR,1200,1200,1200,1200,1,36000,30,1
Тајмиште Кичево,100.00 DEM,1550,1550,1550,1550,1,232500,150,1
Трансбалкан Гевгелија,100.00 EUR,615,615,615,615,2,39975,65,1
Македонски Телеком Скопје,100.00 MKD,521,495,500,510,227,16833878,33217,22
Тутунска банка Скопје,1000.00 MKD,3960,3699,3960,3820,57,3683422,961,19
Универзална Инвестициона Банка Скопје,1000.00 MKD,550,481,550,550,9,296365,557,4
Цементарница УСЈЕ Скопје,3100.00 MKD,15110,15000,15000,15100,6,527650,35,4
Пазар на акционерски друштва со посебни обврски за известување - приор. акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,400,380,380,400,6,112600,286,5
Слободен пазар - обични акции,,,,,,,,,
Текстил Елма Прилеп,51.00 EUR,300,300,300,300,2,243900,813,1
МЗТ Енергетика Скопје,100.00 DEM,3855,3855,3855,3855,1,3855,1,1
Градинар Свети Николе,10.00 EUR,615,615,615,615,1,507375,825,1
Инвестброкер Скопје,107.84 EUR,6800,6800,6800,6800,1,2148800,316,1
Квасара Битола,51.13 EUR,10000,10000,10000,10000,1,70000,7,1
Индустриски ладилник Тетово,5.11 EUR,215,215,215,215,6,712295,3313,1
Македонија Гостивар,51.13 EUR,1601,1601,1601,1601,5,627592,392,1
МЗТ Опрема за возила Скопје,50.00 EUR,660,660,660,660,1,46860,71,1
МЗТ Специјални возила и опрема АД Скопје,50.00 EUR,1500,1500,1500,1500,2,31500,21,2
Охридска пастрмка Охрид,25.56 EUR,1200,1200,1200,1200,2,217200,181,1
Пружини и текстил АД Демир Хисар,10.00 DEM,120,23,120,23,3,1261184,54813,2
Сипо Сигурносни појаси Охрид,51.13 EUR,3000,3000,3000,3000,1,57000,19,1
Солун 2001 Гевгелија,5.00 EUR,200,200,200,200,1,6000,30,1
Топлификација Одржување Скопје,30.70 EUR,25000,25000,25000,25000,1,25000,1,1
Ветеринарно сточарски центар Куманово,5.00 EUR,150,150,150,150,3,894000,5960,3
ЖАС Бус Гостивар,51.13 EUR,1000,1000,1000,1000,25,5277000,5277,5
Жито Малеш АД Берово,50.00 EUR,750,750,750,750,9,1306500,1742,1
Вкупно Редовен пазар,,,,,,625,45627382,135327,
Вкупно сите пазари ,,,,,,2456,240881608.32,1974945,
