МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Р.Македонија - денационализација 05,1.00 EUR,86.5,86.4,86.4,86.5,5,448729.81,8435,5
Р. Македонија - денационализација 06,1.00 EUR,84.8,83.5,84.6,83.5,9,1378886.73,26500,7
Р.Македонија - денационализација 07,1.00 EUR,83.1,81,83,81,10,742602.71,14593,5
Р. Македонија - денационализација 08,1.00 EUR,81.5,80,81,81.4,22,2740546.37,54819,9
Р. Македонија - денационализација 09,1.00 EUR,78.4,77,78,77.5,430,100827939.68,2109297,19
Вкупно Официјален пазар,,,,,,1844,253422049.08,2673326,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Аутомакедонија Скопје,44.48 EUR,4000,4000,4000,4000,1,8000,2,1
Бетон Штип,25.00 EUR,700,700,700,700,1,7000,10,1
ФЗЦ 11 Октомври Куманово,51.13 EUR,849,798,849,801,56,2550320,3111,15
Факом Скопје,51.13 EUR,9000,8500,9000,8500,3,121500,14,2
Фустеларко Борец Битола,33.24 EUR,500,500,500,500,13,905000,1810,2
ИЦН-Фарм АД Скопје,9.13 EUR,99,95,99,95,3,48638,498,3
Јака 80 Радовиш,5.00 EUR,300,300,300,300,1,30000,100,1
КЈУБИ Македонија Скопје,51.13 EUR,551,400,551,416,23,516290,1247,8
РЖ КПОР Скопје,10.00 DEM,100,100,100,100,6,14600,146,1
Лозар-Пелистерка Скопје,51.00 EUR,2055,2050,2055,2050,5,266750,130,3
АДУТ Македонија Битола,51.13 EUR,1000,1000,1000,1000,2,42000,42,1
Млаз Богданци,35.00 EUR,140,140,140,140,1,20580,147,1
ОКТА Скопје,51.12 EUR,2150,2000,2100,2000,14,417639,200,9
Попова Кула Демир Капија,61.50 MKD,23,21,23,21,9,129000,6000,4
Прилепска Пиварница Прилеп,125.00 EUR,10500,9999,10010,10500,13,1459285,142,6
Раде Кончар Скопје,25.00 EUR,1600,1300,1320,1600,9,280420,191,7
РЖ Фаморд Скопје,5.00 EUR,35,35,35,35,2,9310,266,1
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,171,154,159,160,22,711681,4448,8
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,178,144,162,160,13,228860,1475,5
РЖ Техничка контрола Скопје,5.11 EUR,300,291,300,291,2,18255,61,2
РЖ Уготур Скопје,5.11 EUR,33,33,33,33,3,11484,348,2
Стопанска банка Скопје,201.10 MKD,221,199,219,200,41,1844642,8991,13
Тајмиште Кичево,100.00 DEM,1550,1550,1550,1550,2,153450,99,2
Трансбалкан Гевгелија,100.00 EUR,615,615,615,615,2,62115,101,1
Македонски Телеком Скопје,100.00 MKD,511,480,510,500,180,11924916,23931,19
Тутунска банка Скопје,1000.00 MKD,4498,3900,4498,3950,86,6575526,1579,16
Универзална Инвестициона Банка Скопје,1000.00 MKD,669,669,669,669,1,5352,8,1
Цементарница УСЈЕ Скопје,3100.00 MKD,15055,14550,14550,15000,7,537560,36,5
Пазар на акционерски друштва со посебни обврски за известување - приор. акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,430,400,430,400,7,206420,500,5
Слободен пазар - обични акции,,,,,,,,,
Коста Абраш Охрид,51.13 EUR,3000,600,600,600,5,96600,153,3
Ангропромет-Тиквешанка Кавадарци,50.00 EUR,700,700,700,700,1,35000,50,1
Благој Ѓорев Велес,25.56 EUR,700,600,600,700,3,82000,120,2
Монтана бизнис Битола,51.13 EUR,,,,300,1,0,0,1
Инвестброкер Скопје,107.84 EUR,6850,6850,6850,6850,4,137000,20,1
Индустриски ладилник Тетово,5.11 EUR,252,215,252,215,4,2496614,11290,2
Млекара Тетово,5.00 EUR,920,920,920,920,3,9200,10,1
Очна оптика Геталдус Скопје,44.00 DEM,1350,1350,1350,1350,5,1976400,1464,3
Осигурителна полиса Скопје,10.00 EUR,1230,1230,1230,1230,1,1230000,1000,1
Пелагонија комерц Битола,51.13 EUR,500,500,500,500,1,500,1,1
Пекабеско Скопје,46.00 EUR,4000,4000,4000,4000,3,220000,55,3
Сипо Сигурносни појаси Охрид,51.13 EUR,3000,3000,3000,3000,2,132000,44,1
Славеј Скопје,50.00 EUR,2500,2500,2500,2500,1,255000,102,1
Солун 2001 Гевгелија,5.00 EUR,240,239,239,240,2,34775,145,2
ЗИМ Скопје,20.00 EUR,1244,1244,1244,1244,1,60956,49,1
Жито Караорман Кичево,256.00 EUR,6150,6150,6150,6150,3,3425550,557,3
Вкупно Редовен пазар,,,,,,568,39298188,70693,
Вкупно сите пазари ,,,,,,2412,292720237.08,2744019,
БЛОКОВИ,,,,,,,,,
Официјален пазар,,,,,,,,,
Супер котација - обични акции,,,,,,,,,
Комерцијална банка Скопје,,,,,3120,,18857280,6044,
Комерцијална банка Скопје,,,,,3190,,38280000,12000,
Комерцијална банка Скопје,,,,,3100,,62000000,20000,
Комерцијална банка Скопје,,,,,3050,,31024600,10172,
Редовен пазар,,,,,,,,,
Слободен пазар - обични акции,,,,,,,,,
Монтана бизнис Битола,,,,,1121.4,,29622902.4,26416,
Пекабеско Скопје,,,,,4500,,7263000,1614,
