МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Технометал Вардар Скопје,51.13 EUR,1000,1000,1000,1000,2,24000,24,2
Тетекс Тетово,50.40 EUR,450,423,423,450,2,124614,281,2
Тутунски комбинат Прилеп,51.13 EUR,199,150,199,150,5,43230,250,4
Винарска визба Тиквеш Скопје,51.13 EUR,1750,1500,1500,1750,6,211900,135,5
ТТК Банка АД Скопје,1000.00 MKD,752,651,752,651,4,133723,193,3
Витаминка Прилеп,51.76 EUR,4700,4439,4439,4700,7,810785,175,5
ЗК Пелагонија Битола,52.69 EUR,2130,1951,1951,2078,19,1528604,748,9
Берзанска котација - обврзници,,,,,,,,,
Р. Македонија - девизни влогови,1.00 EUR,97.8,97.7,97.8,97.7,8,475771.72,7917,6
Р.Македонија - денационализација 03,1.00 EUR,93,92,92,93,14,19999527.02,351006,5
Р.Македонија - денационализација 04,1.00 EUR,91.9,91,91,91.1,14,225592493.13,4026760,9
Р.Македонија - денационализација 05,1.00 EUR,89.9,89,89,89.9,6,2272887.93,41146,5
Р. Македонија - денационализација 06,1.00 EUR,88.7,87,87.1,88,13,2812369.74,51947,7
Р.Македонија - денационализација 07,1.00 EUR,87,87,87,87,3,271746.59,5079,1
Р. Македонија - денационализација 08,1.00 EUR,88,80.9,86,87.9,45,7286769.44,135949,15
Р. Македонија - денационализација 09,1.00 EUR,89,85.9,86,88,257,82300971.01,1526597,21
Вкупно Официјален пазар,,,,,,1456,457604781.58,6208253,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Адинг Скопје,9.98 EUR,330,302,330,302,2,37832,116,2
Ангропромет-Тиквешанка Кавадарци,50.00 EUR,700,700,700,700,1,35000,50,1
Бетон Штип,25.00 EUR,950,950,950,950,2,104500,110,2
ФЗЦ 11 Октомври Куманово,51.13 EUR,690,670,690,671,4,89550,133,4
Единство Струмица,70.00 DEM,400,400,400,400,7,217200,543,2
Фустеларко Борец Битола,33.24 EUR,500,500,500,500,1,72500,145,1
Ф-ка за кабли Неготино,25.00 EUR,380,380,380,380,1,380,1,1
КЈУБИ Македонија Скопје,51.13 EUR,457,455,457,455,10,163465,359,8
Фруктал МАК Скопје,5.11 EUR,769,769,769,769,1,769,1,1
Карпош Скопје,17.04 EUR,150,150,150,150,1,45000,300,1
Пелистерка АД Скопје,51.00 EUR,1900,1900,1900,1900,2,26600,14,2
Машинопромет Скопје,25.56 EUR,265,265,265,265,5,357220,1348,1
ОКТА Скопје,51.12 EUR,1800,1730,1733,1746,12,231854,132,7
Трикотажа Пелистер Битола,35.00 EUR,160,160,160,160,2,28640,179,1
Пекабеско Скопје,46.00 EUR,4003,4003,4003,4003,3,1200900,300,1
Попова Кула Демир Капија,61.50 MKD,20,20,20,20,1,20000,1000,1
Прилепска Пиварница Прилеп,125.00 EUR,9310,9300,9310,9300,4,241880,26,4
Раде Кончар Скопје,25.00 EUR,1860,1850,1850,1850,14,1753310,945,8
РЖ Фаморд Скопје,5.00 EUR,30,29,30,30,3,28450,950,3
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,120,110,112,110,19,356128,3164,11
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,119,110,115,115,15,335976,2987,8
РЖ Техничка контрола Скопје,5.11 EUR,350,350,350,350,3,7700,22,1
Сигурносно стакло Прилеп,51.20 EUR,350,350,350,350,1,23450,67,1
Стопанска банка Скопје,201.10 MKD,200,195,195,200,19,556150,2815,10
Струмица Табак Струмица,51.13 EUR,1000,1000,1000,1000,1,60000,60,1
Трансбалкан Гевгелија,100.00 EUR,615,615,615,615,1,22755,37,1
Технокомерц Скопје,51.13 EUR,1000,1000,1000,1000,6,208000,208,1
Македонски Телеком Скопје,100.00 MKD,516,450,450,492,140,11931127,24312,20
Тутунска банка Скопје,1000.00 MKD,3618,3400,3420,3600,58,12706805,3622,19
Транскоп-Патнички сооб. Битола,51.13 EUR,600,600,600,600,1,25200,42,1
Универзална Инвестициона Банка Скопје,1000.00 MKD,549,416,416,549,5,151786,337,3
Цементарница УСЈЕ Скопје,3100.00 MKD,16501,15500,15500,16501,4,450501,29,3
Вардар осигурување Скопје,50.00 EUR,9000,9000,9000,9000,2,36000,4,1
Челичен лив и гранулат Железник Д. Хисар,51.10 EUR,101,101,101,101,1,4848,48,1
Жито Полог Тетово,51.13 EUR,3000,1900,3000,1900,10,32081600,16870,3
Пазар на акционерски друштва со посебни обврски за известување - приор. акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,361,300,300,351,4,25684,73,3
Слободен пазар - обични акции,,,,,,,,,
Благој Ѓорев Велес,25.56 EUR,680,600,680,600,5,219300,340,5
Текстил Елма Прилеп,51.00 EUR,615,615,615,615,3,332715,541,3
Институт за заварув. Југ Скопје,51.12 EUR,2220,2220,2220,2220,1,62160,28,1
Клириншка куќа Клир. интерб. си. Скопје,10000.00 MKD,15000,15000,15000,15000,6,13890000,926,5
Македонска Берза,607.10 EUR,149999,149999,149999,149999,5,149999,1,1
Нестле Ајс Крим Скопје,25.71 EUR,,,,,1,0,0,1
Седа Брокер АД Скопје,100.00 EUR,,,,,1,0,0,1
Солун 2001 Гевгелија,5.00 EUR,60,60,60,60,4,30960,516,3
ТГС-Технички гасови Скопје,50.00 EUR,3080,3080,3080,3080,1,107800,35,1
Топлификација Одржување Скопје,30.70 EUR,18000,18000,18000,18000,1,18000,1,1
Туртел Штип,5.00 EUR,170,170,170,170,2,111690,657,1
ЗК Кичево Кичево,100.00 DEM,170,170,170,170,11,213690,1257,2
Златара Рубин Скопје,51.13 EUR,3120,3120,3120,3120,1,212160,68,1
Вкупно Редовен пазар,,,,,,408,78987234,65719,
Вкупно сите пазари ,,,,,,1864,536592015.58,6273972,
БЛОКОВИ,,,,,,,,,
Официјален пазар,,,,,,,,,
Берзанска котација - обични акции,,,,,,,,,
Реплек Скопје,,,,,37500,,3525000,94,
Редовен пазар,,,,,,,,,
Слободен пазар - обични акции,,,,,,,,,
Македонска Берза,,,,,150000,,11550000,77,
Македонска Берза,,,,,150000,,3900000,26,
Македонска Берза,,,,,150000,,7350000,49,
Македонска Берза,,,,,150000,,9000000,60,
Нестле Ајс Крим Скопје,,,,,78,,5058222,64849,
Седа Брокер АД Скопје,,,,,6150,,3075000,500,
