МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
ОКТА Скопје,51.12 EUR,1889,1650,1650,1733,14,358943,206,8
Прилепска Пиварница Прилеп,125.00 EUR,9300,9007,9007,9300,8,976834,106,8
Раде Кончар Скопје,25.00 EUR,1850,1800,1850,1850,19,3202150,1737,11
РЖ Фаморд Скопје,5.00 EUR,30,30,30,30,1,15000,500,1
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,128,112,117,112,21,577740,4826,9
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,120,108,108,110,45,890155,7917,13
РЖ Техничка контрола Скопје,5.11 EUR,350,350,350,350,1,52500,150,1
Силекс Кратово,85.00 DEM,64,64,64,64,1,19840,310,1
Стопанска банка Скопје,201.10 MKD,203,189,189,195,37,1153246,5926,15
Трансбалкан Гевгелија,100.00 EUR,615,615,615,615,2,87330,142,1
Македонски Телеком Скопје,100.00 MKD,462,434,434,450,188,12661152,28266,21
Тутунска банка Скопје,1000.00 MKD,3500,3350,3350,3500,50,3659662,1082,14
Универзална Инвестициона Банка Скопје,1000.00 MKD,550,470,470,550,7,339020,682,3
Цементарница УСЈЕ Скопје,3100.00 MKD,15500,15500,15500,15500,7,325500,21,3
Пазар на акционерски друштва со посебни обврски за известување - приор. акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,345,325,325,340,18,491324,1445,9
Слободен пазар - обични акции,,,,,,,,,
Коста Абраш Охрид,51.13 EUR,600,600,600,600,1,1800,3,1
Благој Ѓорев Велес,25.56 EUR,700,700,700,700,1,1988000,2840,1
Текстил Елма Прилеп,51.00 EUR,615,615,615,615,6,573795,933,6
Енергомонт Скопје,100.00 DEM,1500,1500,1500,1500,1,18000,12,1
Институт за заварув. Југ Скопје,51.12 EUR,2220,2220,2220,2220,1,64380,29,1
Клириншка куќа Клир. интерб. си. Скопје,10000.00 MKD,15000,15000,15000,15000,3,5610000,374,3
Осигурителна полиса Скопје,10.00 EUR,1000,1000,1000,1000,2,100000,100,1
Пелагонија Транс Прилеп,100.00 DEM,3000,3000,3000,3000,1,60000,20,1
Солун 2001 Гевгелија,5.00 EUR,200,60,200,60,2,2360,30,2
Топлификација Одржување Скопје,30.70 EUR,20000,20000,20000,20000,1,20000,1,1
Факул.-земјо. стопанство с. Трубарево,10.00 DEM,100,100,100,100,2,61500,615,1
Слободен пазар - обврзници,,,,,,,,,
НЛБ Тутунска банка Скопје,1000.00 EUR,100,100,100,100,1,18451140,300,1
Вкупно Редовен пазар,,,,,,538,55274514,81051,
Вкупно сите пазари ,,,,,,2328,340130934.57,2905660,
БЛОКОВИ,,,,,,,,,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Бетон Штип,,,,,1400,,9058000,6470,
