МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,190,175,190,175,28,1076937,5771,12
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,190,174,181,180,18,555940,3062,12
РЖ Техничка контрола Скопје,5.11 EUR,320,300,301,300,15,462486,1535,9
РЖ Уготур Скопје,10.00 DEM,27,27,27,27,1,459,17,1
Силекс Кратово,85.00 DEM,65,65,65,65,2,38415,591,1
Сковин Скопје,310.00 MKD,450,450,450,450,1,11250,25,1
Стопанска банка Скопје,201.10 MKD,255,225,255,225,43,2013762,8280,15
Струмица Табак Струмица,51.13 EUR,1200,1200,1200,1200,1,14400,12,1
Трансбалкан Гевгелија,100.00 EUR,615,615,615,615,2,55965,91,2
Македонски Телеком Скопје,100.00 MKD,530,505,510,512,197,13622625,26438,20
Тутунска банка Скопје,1000.00 MKD,5100,4359,5100,4360,139,16500232,3327,19
Универзална Инвестициона Банка Скопје,1000.00 MKD,710,689,710,689,6,287357,406,3
Цементарница УСЈЕ Скопје,3100.00 MKD,15000,14999,14999,15000,3,194990,13,3
Пазар на акционерски друштва со посебни обврски за известување - приор. акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,440,434,434,440,4,54886,125,3
Слободен пазар - обични акции,,,,,,,,,
Коста Абраш Охрид,51.13 EUR,600,600,600,600,1,19200,32,1
Ангропромет-Тиквешанка Кавадарци,50.00 EUR,700,700,700,700,1,35000,50,1
Благој Ѓорев Велес,25.56 EUR,700,600,700,600,5,230000,330,3
Интекс Скопје,51.00 EUR,1850,1850,1850,1850,7,14800,8,3
Караорман Скопје,50.00 EUR,752,752,752,752,1,75200,100,1
Индустриски ладилник Тетово,5.11 EUR,315,315,,315,5,4061925,12895,2
Мермерен комбинат Прилеп,1.00 EUR,320,320,320,320,1,150080,469,1
Македонија сообраќај Скопје,50.00 EUR,3150,3150,3150,3150,2,2583000,820,1
Машинопромет Скопје,25.56 EUR,1200,1200,1200,1200,1,60000,50,1
ОАЗА АД Штип,100.00 EUR,6162,6162,6162,6162,1,283452,46,1
Очна оптика Геталдус Скопје,44.00 DEM,1350,1340,1340,1350,15,474550,353,2
РЖ Троска Скопје,10.00 DEM,300,300,300,300,1,600,2,1
Солун 2001 Гевгелија,5.00 EUR,240,240,240,240,1,6000,25,1
Топлификација Одржување Скопје,30.70 EUR,30100,30000,30100,30000,2,60100,2,2
Транскоп-Патнички сооб. Битола,51.13 EUR,600,600,600,600,2,16200,27,1
Вардар осигурување Скопје,50.00 EUR,10000,10000,10000,10000,2,20000,2,2
ЗИМ Скопје,20.00 EUR,1244,1244,1244,1244,3,1302468,1047,1
Вкупно Редовен пазар,,,,,,612,51323134,73168,
Вкупно сите пазари ,,,,,,2442,328732407.34,2226534,
БЛОКОВИ,,,,,,,,,
Редовен пазар,,,,,,,,,
Слободен пазар - обични акции,,,,,,,,,
Индустриски ладилник Тетово,,,,,400,,56160800,140402,
