МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
ИЗВЕШТАЈ ЗА ТРГУВАЊЕ ОД 01.12.2016 ДО 29.12.2016 ГОДИНА,,,,,,,,,
Опис на ХВ,Номинална вредност,Мак.,Мин.,Почетна цена,Последна цена,Број на трансакции,Вредност,Количина,Број на ден. на тргување
Официјален пазар,,,,,,,,,
Супер котација - обични акции,,,,,,,,,
Комерцијална банка Скопје,1000.00 MKD,2988,2765,2988,2880,149,21594017,7478,19
Берзанска котација - обични акции,,,,,,,,,
Алкалоид Скопје,25.56 EUR,5440,5300,5400,5350,99,15017112,2795,19
Бетон Скопје,255.65 EUR,10600,9700,10000,10600,37,2097995,209,12
Фершпед Скопје,37400.00 MKD,43001,40050,43001,42000,6,497302,12,5
Гранит Скопје,5.00 EUR,620,577,605,581,68,9429430,15544,16
Макпетрол Скопје,511.29 EUR,28799,25300,27997,26675,49,5115563,191,14
Македонијатурист Скопје,25.56 EUR,3790,3677,3789,3700,10,861434,232,4
Охридска банка АД Скопје,2650.00 MKD,3812,3450,3700,3812,62,13530169,3863,11
Реплек Скопје,562.42 EUR,43000,42000,42000,43000,11,1651001,39,5
РЖ Услуги Скопје,5.11 EUR,113,95,113,95,14,258330,2540,7
Стопанска банка Битола,3000.00 MKD,1300,1200,1250,1299,16,1674855,1339,10
Скопски Пазар Скопје,51.13 EUR,14638,12199,13364,14638,12,1022621,80,8
Макстил Скопје,5.11 EUR,85,70,85,82,31,1434230,18645,11
Тетекс Тетово,50.40 EUR,935,935,935,935,5,88825,95,2
Винарска визба Тиквеш Скопје,51.13 EUR,2350,2300,2350,2300,5,338800,147,4
Топлификација Скопје,51.13 EUR,990,900,950,989,19,441310,466,10
ТТК Банка АД Скопје,1000.00 MKD,699,655,699,699,13,1440369,2081,4
Витаминка Прилеп,52.78 EUR,8755,8250,8754,8755,8,802780,92,5
Жито Лукс Скопје,35.79 EUR,159,121,121,157,5,386368,2466,4
ЗК Пелагонија Битола,70.21 EUR,2500,2500,2500,2500,5,222500,89,2
Берзанска котација - приоритетни акции,,,,,,,,,
Скопски пазар Скопје,51.13 EUR,3500,3500,3500,3500,5,567000,162,3
Берзанска котација - обврзници,,,,,,,,,
Р.Македонија - денационализација 07,1.00 EUR,98,98,98,98,1,180.76,3,1
Р. Македонија - денационализација 10,1.00 EUR,95.9,95.9,95.9,95.9,1,208303.62,3533,1
Р. Македонија - денационализација 11,1.00 EUR,95,95,95,95,1,31540.93,540,1
Р. Македонија - денационализација 12,1.00 EUR,94.5,94.5,94.5,94.5,1,8192.5,141,1
Р. Македонија - денационализација 13,1.00 EUR,94,91.2,91.2,94,3,53928.07,944,2
Р. Македонија - денационализација 14,1.00 EUR,93.5,92.5,93,93.5,7,1019228.93,17742,3
Р. Македонија - денационализација 15,1.00 EUR,93.1,92,92.5,93,24,6610852.92,115980,12
Задолжителна котација - обични акции,,,,,,,,,
Адинг Скопје,9.98 EUR,665,550,550,665,13,6491185,10789,5
Аутомакедонија Скопје,44.48 EUR,1650,1330,1650,1463,9,613596,431,3
БИМ Свети Николе,100.00 EUR,7210,7210,7210,7210,1,144200,20,1
ФЗЦ 11 Октомври Куманово,51.13 EUR,700,700,700,700,7,336700,481,4
ЕМО Охрид,30.68 EUR,13,13,13,13,1,2600,200,1
Фустеларко Борец Битола,37.65 EUR,1440,1200,1200,1200,27,8192640,6653,4
Нова стоковна куќа Струмица,1000.00 EUR,,,,92250,1,0,0,1
ОКТА Скопје,51.12 EUR,2500,2025,2500,2227,5,144457,63,5
"Пекабеско АД Кадино, Илинден",46.00 EUR,8505,8000,8505,8000,6,415150,50,2
Прилепска Пиварница Прилеп,125.00 EUR,34500,33500,33500,34500,6,2665500,79,4
РЖ Економика Скопје,10.00 DEM,30,30,30,30,1,146970,4899,1
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,15,15,15,15,2,3675,245,1
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,26,23,26,23,7,40492,1742,4
Стопанска банка Скопје,201.10 MKD,984,756,984,790,179,64631770,70170,19
Стокопромет Скопје,50.00 EUR,179,179,,179,4,1240649,6931,2
Македонски Телеком Скопје,100.00 MKD,270,255,264,260,43,3329856,12866,15
НЛБ Банка АД Скопје,1000.00 MKD,8705,8439,8700,8701,31,4576593,529,11
Транскоп-Патнички сооб. Битола,51.13 EUR,1500,1500,1500,1500,3,129000,86,1
Универзална Инвестициона Банка Скопје,1000.00 MKD,933,870,933,908,9,572216,638,6
Цементарница УСЈЕ Скопје,3100.00 MKD,22550,22000,22000,22550,4,445500,20,2
Велес табак Велес,10.00 EUR,20,20,20,20,1,8760,438,1
Задолжителна котација - приоритетни акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,700,650,690,650,7,277950,418,5
Вкупно Официјален пазар,,,,,,1034,180813697.73,315196,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Гетро Гостивар,10726.00 MKD,3000,3000,3000,3000,1,9000,3,1
Слободен пазар - обични акции,,,,,,,,,
7-ми Ноември Гевгелија,51.13 EUR,2460,1270,1270,2460,3,531440,217,2
Алкалоид Берово,255.60 EUR,18510,18510,18510,18510,1,240630,13,1
Квасара Битола,51.13 EUR,8604,8604,8604,8604,2,103248,12,1
Македонска Берза,607.10 EUR,36300,36300,36300,36300,1,363000,10,1
Млекара Тетово,5.00 EUR,,,,269,1,0,0,1
Палтекс АД Делчево,15.00 EUR,2659,2659,2659,2659,2,30743358,11562,1
Просветно дело Скопје,51.13 EUR,2000,2000,2000,2000,2,1242000,621,1
ЗИК Скачковце Куманово,100.00 DEM,520,520,520,520,4,813800,1565,2
Солун 2001 Гевгелија,5.00 EUR,256,184,256,184,12,1290490,6664,4
Вкупно Редовен пазар,,,,,,29,35336966,20667,
Вкупно сите пазари ,,,,,,1063,216150663.73,335863,
БЛОКОВИ,,,,,,,,,
Официјален пазар,,,,,,,,,
Супер котација - обични акции,,,,,,,,,
Комерцијална банка Скопје,,,,,2800,,39200000,14000,
Берзанска котација - обични акции,,,,,,,,,
Фершпед Скопје,,,,,40000,,5560000,139,
РЖ Услуги Скопје,,,,,110,,3751000,34100,
РЖ Услуги Скопје,,,,,99,,1980000,20000,
РЖ Услуги Скопје,,,,,110,,3938000,35800,
РЖ Услуги Скопје,,,,,102,,1530000,15000,
Стопанска банка Битола,,,,,1300,,1300000,1000,
Скопски Пазар Скопје,,,,,12564,,1256400,100,
Скопски Пазар Скопје,,,,,12000,,3000000,250,
Скопски Пазар Скопје,,,,,12000,,1008000,84,
Скопски Пазар Скопје,,,,,12000,,4080000,340,
Скопски Пазар Скопје,,,,,18000,,14310000,795,
Задолжителна котација - обични акции,,,,,,,,,
Адинг Скопје,,,,,550,,7964550,14481,
Нова стоковна куќа Струмица,,,,,92250,,1291500,14,
Стокопромет Скопје,,,,,757,,2497343,3299,
Редовен пазар,,,,,,,,,
Слободен пазар - обични акции,,,,,,,,,
Млекара Тетово,,,,,261,,1000935,3835,
