МАКЕДОНСКА БЕРЗА НА ХАРТИИ ОД ВРЕДНОСТ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
ФЗЦ 11 Октомври Куманово,51.13 EUR,396,361,361,396,3,66728,178,3
Дебарски бањи Дебар,51.00 EUR,1550,1550,1550,1550,2,48050,31,1
ЕМО Охрид,30.68 EUR,14,14,14,14,1,630,45,1
Осигурување Македонија АД Скопје - Виена Иншуренс Груп,20.08 EUR,1500,1500,1500,1500,1,15000,10,1
МЗТ Пумпи Скопје,51.00 EUR,201,201,201,201,1,4824,24,1
Оилко КДА Скопје,6000.00 MKD,4000,4000,4000,4000,5,700000,175,1
ОКТА Скопје,51.12 EUR,912,900,912,900,4,110064,121,4
"Пекабеско АД Кадино, Илинден",46.00 EUR,3410,3410,3410,3410,1,68200,20,1
Попова Кула Демир Капија,61.50 MKD,12,12,12,12,1,25200,2100,1
Прилепска Пиварница Прилеп,125.00 EUR,29002,28499,29000,29000,12,1707810,59,6
Раде Кончар Скопје,25.00 EUR,1351,1350,1350,1351,3,216129,160,2
Арцелормиттал Скопје (ХРМ) Скопје,5.11 EUR,7,7,7,7,4,11627,1661,3
Арцелормиттал Скопје (ЦРМ) Скопје,5.11 EUR,16,15,15,16,3,69555,4355,2
Современ дом Прилеп,5.11 EUR,30,30,30,30,1,20610,687,1
Сковин Скопје,310.00 MKD,50,50,50,50,1,1500,30,1
Стопанска банка Скопје,201.10 MKD,425,415,423,425,31,1908973,4545,12
Струмица Табак Струмица,51.13 EUR,887,887,887,887,1,50559,57,1
Технокомерц Скопје,51.13 EUR,825,825,825,825,1,151800,184,1
Македонски Телеком Скопје,100.00 MKD,270,244,270,247,36,1545001,5987,11
НЛБ Банка АД Скопје,1000.00 MKD,7598,6900,7400,6900,69,17792002,2380,15
Универзална Инвестициона Банка Скопје,1000.00 MKD,596,595,595,596,5,903999,1519,4
Цементарница УСЈЕ Скопје,3100.00 MKD,22000,20000,20000,22000,14,1382401,65,7
Ветекс Велес,51.13 EUR,945,945,945,945,3,90720,96,1
Задолжителна котација - приоритетни акции,,,,,,,,,
Стопанска банка Скопје,400.00 MKD,378,367,367,378,9,299891,811,5
Вкупно Официјален пазар,,,,,,730,96367053.86,105377,
Редовен пазар,,,,,,,,,
Пазар на акционерски друштва со посебни обврски за известување - обични акции,,,,,,,,,
Гетро Гостивар,10726.00 MKD,3000,3000,3000,3000,2,9000,3,1
Слободен пазар - обични акции,,,,,,,,,
Алфа банка Скопје,120000.00 MKD,,,,853644,1,0,0,1
АТП Пролетер Крива Паланка,50.00 EUR,615,615,615,615,2,10455,17,1
Централен депозитар за харии од вредност,131.67 EUR,,,,15000,1,0,0,1
Квасара Битола,51.13 EUR,8701,8701,8701,8701,2,87010,10,1
Македонска Берза,607.10 EUR,,,,37336,1,0,0,1
Млекара Тетово,5.00 EUR,,,,269,1,0,0,1
Негорски бањи АД с.Негорци Гевгелија,10.00 EUR,4320,4320,4320,4320,6,42595200,9860,2
Лирак Тетово,190.00 DEM,1000,1000,1000,1000,6,96000,96,2
Пелагонија Струмица,25.56 EUR,2227,2227,2227,2227,3,12301948,5524,1
Реинг Скопје,10.00 DEM,5000,5000,5000,5000,2,10000,2,2
ЗУМ СКопје,314.00 MKD,,,,1511,1,0,0,1
Вкупно Редовен пазар,,,,,,28,55109613,15512,
Вкупно сите пазари ,,,,,,758,151476666.86,120889,
БЛОКОВИ,,,,,,,,,
Официјален пазар,,,,,,,,,
Супер котација - обични акции,,,,,,,,,
Комерцијална банка Скопје,,,,,2270,,1032850,455,
Комерцијална банка Скопје,,,,,2200,,9757000,4435,
Комерцијална банка Скопје,,,,,2230,,2881160,1292,
Берзанска котација - обични акции,,,,,,,,,
Макпетрол Скопје,,,,,17218,,5320362,309,
РЖ Услуги Скопје,,,,,72,,3245040,45070,
Скопски Пазар Скопје,,,,,9036,,2828268,313,
Редовен пазар,,,,,,,,,
Слободен пазар - обични акции,,,,,,,,,
Алфа банка Скопје,,,,,7183.7,,74028028.5,10305,
Централен депозитар за харии од вредност,,,,,14000,,11788000,842,
Македонска Берза,,,,,50000,,13900000,278,
Млекара Тетово,,,,,261,,1001718,3838,
Реинг Скопје,,,,,5000,,2435000,487,
ЗУМ СКопје,,,,,292,,5019188,17189,
